sampno,perno,gpstripid,gpstravdayid,localid,time_local,gpsspeed
3204480,1,1,1,1,2014-12-16 06:22:59,41.2
3204480,1,1,1,2,2014-12-16 06:23:02,34.8
3204480,1,1,1,3,2014-12-16 06:23:05,30.4
3204480,1,1,1,4,2014-12-16 06:23:08,35.4
3204480,1,1,1,5,2014-12-16 06:23:11,44.1
3204480,1,1,1,6,2014-12-16 06:23:14,48.5
3204480,1,1,1,7,2014-12-16 06:23:17,52.8
3204480,1,1,1,8,2014-12-16 06:23:20,57.2
3204480,1,1,1,9,2014-12-16 06:23:23,59.7
3204480,1,1,1,10,2014-12-16 06:23:26,63.4
3204480,1,1,1,11,2014-12-16 06:23:29,67.1
3204480,1,1,1,12,2014-12-16 06:23:32,70.8
3204480,1,1,1,13,2014-12-16 06:23:35,73.9
3204480,1,1,1,14,2014-12-16 06:23:38,73.9
3204480,1,1,1,15,2014-12-16 06:23:41,73.3
3204480,1,1,1,16,2014-12-16 06:23:44,74.6
3204480,1,1,1,17,2014-12-16 06:23:47,72.7
3204480,1,1,1,18,2014-12-16 06:23:50,73.9
3204480,1,1,1,19,2014-12-16 06:23:53,75.8
3204480,1,1,1,20,2014-12-16 06:23:56,75.2
3204480,1,1,1,21,2014-12-16 06:23:59,73.9
3204480,1,1,1,22,2014-12-16 06:24:02,74.6
3204480,1,1,1,23,2014-12-16 06:24:05,74.6
3204480,1,1,1,24,2014-12-16 06:24:08,73.9
3204480,1,1,1,25,2014-12-16 06:24:11,73.3
3204480,1,1,1,26,2014-12-16 06:24:14,73.9
3204480,1,1,1,27,2014-12-16 06:24:17,73.9
3204480,1,1,1,28,2014-12-16 06:24:20,73.9
3204480,1,1,1,29,2014-12-16 06:24:23,73.3
3204480,1,1,1,30,2014-12-16 06:24:26,73.3
3204480,1,1,1,31,2014-12-16 06:24:29,72.1
3204480,1,1,1,32,2014-12-16 06:24:32,70.8
3204480,1,1,1,33,2014-12-16 06:24:35,69.0
3204480,1,1,1,34,2014-12-16 06:24:38,69.0
3204480,1,1,1,35,2014-12-16 06:24:41,70.8
3204480,1,1,1,36,2014-12-16 06:24:44,72.1
3204480,1,1,1,37,2014-12-16 06:24:47,71.5
3204480,1,1,1,38,2014-12-16 06:24:50,72.1
3204480,1,1,1,39,2014-12-16 06:24:53,73.3
3204480,1,1,1,40,2014-12-16 06:24:56,73.3
3204480,1,1,1,41,2014-12-16 06:24:59,73.3
3204480,1,1,1,42,2014-12-16 06:25:02,73.3
3204480,1,1,1,43,2014-12-16 06:25:05,73.3
3204480,1,1,1,44,2014-12-16 06:25:08,71.5
3204480,1,1,1,45,2014-12-16 06:25:11,70.8
3204480,1,1,1,46,2014-12-16 06:25:14,70.2
3204480,1,1,1,47,2014-12-16 06:25:17,70.2
3204480,1,1,1,48,2014-12-16 06:25:20,70.2
3204480,1,1,1,49,2014-12-16 06:25:23,69.0
3204480,1,1,1,50,2014-12-16 06:25:26,69.6
3204480,1,1,1,51,2014-12-16 06:25:29,69.0
3204480,1,1,1,52,2014-12-16 06:25:32,70.2
3204480,1,1,1,53,2014-12-16 06:25:35,71.5
3204480,1,1,1,54,2014-12-16 06:25:38,70.8
3204480,1,1,1,55,2014-12-16 06:25:41,70.8
3204480,1,1,1,56,2014-12-16 06:25:44,69.6
3204480,1,1,1,57,2014-12-16 06:25:47,69.6
3204480,1,1,1,58,2014-12-16 06:25:50,64.6
3204480,1,1,1,59,2014-12-16 06:25:53,63.4
3204480,1,1,1,60,2014-12-16 06:25:56,65.9
3204480,1,1,1,61,2014-12-16 06:25:59,67.7
