"Mean speed","Median speed","Interquatile range of the speeds","11st Percentile of speed","1010th Percentile of speed","2525th Percentile of speed","7575th Percentile of speed","9090th Percentile of speed","9999th Percentile of speed","Mean acceleration","Median acceleration","Min acceleration","Max acceleration","11st Percentile of acceleration","1010th Percentile of acceleration","2525th Percentile of acceleration","7575th Percentile of acceleration","9090th Percentile of acceleration","9999th Percentile of acceleration"
7.99886462999,8.19882048489,2.51133213581,0.874710887714,4.37474505671,6.89859496234,9.40992709816,11.0394784283,15.90107803,-0.0369185548288,-0.0102160477235,-8.21883221618,9.32335037327,-3.01727068349,-1.25571787887,-0.574157256904,0.516938113722,1.14256703708,2.5608340987
7.77370804927,7.92288986299,2.27148011805,1.63777814585,5.24686566616,6.74685335575,9.0183334738,9.94140265162,12.5536491764,-0.0198784211847,0.00959428880697,-12.6974875134,8.88422557549,-4.79769428923,-2.02972577368,-0.966460502128,0.959044232581,1.97026173896,4.53498169447
6.68646652349,6.81977261529,3.97007703871,0.823594132491,3.57138525299,4.58894181734,8.55901885605,9.55207647661,12.1483163849,-0.0243017757973,-0.00209262779005,-5.88635312208,6.11780230688,-2.45954960913,-0.959365556316,-0.395898814471,0.356563973186,0.951812867892,2.58668740447
7.15855138936,7.02858985492,2.03589239733,2.52091717439,4.5756758512,5.99035805514,8.02625045247,9.68262227657,14.6840611188,-0.00281687237653,0.0301903621647,-7.1885145961,6.69109688437,-2.82465858887,-1.27912442408,-0.626400989605,0.617643212752,1.23410781643,2.72416197272
8.4991305959,8.73109562851,3.26228102165,1.05538755652,4.81521907147,6.87966315728,10.1419441789,11.7664187005,14.4179716058,-0.0280671418429,0.0492317060002,-9.99042526171,8.93723151969,-5.95315742252,-2.2746971464,-1.09119907132,0.903384556419,2.29505627811,5.56655142633
6.88435716004,7.11954637853,2.86718982293,1.92072135659,4.01588483977,5.3543169589,8.22150678183,9.6733463635,11.9451028712,0.00454243201699,0.0582303599348,-6.19428059814,4.09069418488,-3.27109279978,-1.44698102956,-0.568765066747,0.581197003892,1.51366314174,3.15361044971
6.6586415314,6.31091721558,2.9680345667,2.49274197364,3.95793686662,4.99408765799,7.96212222469,9.77344877398,14.0126514829,-0.0161756284524,0.00566264669899,-14.8013065216,9.29228188965,-3.93805610369,-1.59962788917,-0.694037769832,0.642702259569,1.49399260019,3.85838092122
7.55827909537,7.66835631323,3.47304836911,1.36807224705,4.02236407278,5.76167588106,9.23472425017,10.742702734,13.714146579,-0.0715254367867,-0.0798947143096,-17.6470907035,9.04082815189,-5.08658830035,-1.9587654405,-0.915083420477,0.824850432072,1.80389138424,4.75274818102
6.96572733348,7.06041633902,1.52276722251,2.14189084182,5.3623160178,6.26708252111,7.78984974362,8.53364019086,10.0717812518,-0.0214984705862,0.00072460889264,-6.76717506135,8.45962270558,-2.7239542812,-1.04582148088,-0.48423021018,0.471092000521,1.0512809098,2.39549714529
7.34895816237,8.12457730783,4.70298529971,0.0809144233237,1.54226911777,5.0782959521,9.78128125182,11.4621813673,14.0508058191,-0.0277854724145,0.00420012322008,-4.94604569599,5.76323358567,-3.10563081092,-1.03733336473,-0.475956981336,0.435494691464,1.01110699237,2.46752914562
6.98499062615,7.11042740279,3.11718224056,1.10383978048,3.65376348496,5.45292958012,8.57011182068,10.0531998728,12.3016109505,-0.0299588481128,-3.00100246875e-08,-9.70195147506,10.0044853099,-4.86044463856,-2.29236433816,-1.01630114153,0.982761045702,2.08442423751,5.25903942889
8.26539903302,8.20698114032,3.85725994302,1.09994507971,4.25402804851,6.20031994159,10.0575798846,12.050221271,17.3153515677,-0.0357732031697,-0.045352491222,-17.0634781031,23.5399808233,-7.36532510821,-2.79439580053,-1.31245393591,1.21193962072,2.8746552357,7.41282469319
6.71804257013,7.16078677617,3.60562322715,0.294103726691,3.06070419629,4.93184747921,8.53747070635,9.78588513807,12.4260859621,-0.024606468396,-0.0213992924881,-7.51706102053,9.05534049126,-4.06728486706,-1.67246932536,-0.658526891093,0.59000112302,1.48545388861,4.56333949156
7.70110109157,7.77529043282,1.90356894196,3.46277523032,5.8774202393,6.79061603617,8.69418497813,9.4259014122,11.0708904522,-0.0514189799683,-0.00606405041749,-14.7623746259,5.08100705512,-2.86198058436,-1.11749856988,-0.510108279052,0.462612017602,1.07521212682,2.40599679584
3.17764581724,1.78213146791,3.77640697843,0.230936548049,1.30626547379,1.5686648479,5.34507182633,6.64603735561,8.79321473421,-0.0346835564223,-0.00258107274024,-4.17810377111,5.02404603571,-3.16537649264,-0.682075999761,-0.0997027683786,0.0766102072583,0.412246983176,2.69941076604
7.61025545519,7.9792607359,2.42233969715,0.998828710511,4.92255392869,6.48781274144,8.91015243859,9.7393036331,11.3140119455,-0.0338374177565,0.000105480788345,-36.9176762632,10.9381058076,-2.61416969867,-1.23752975861,-0.613242265209,0.575824385598,1.21700430314,2.7077556056
9.55191698983,9.91078589632,1.55912074661,1.77896234852,6.93402090342,9.11834277547,10.6774635221,11.5406206022,12.6554426402,-0.0145987267658,0.000794000591954,-3.28181957962,3.14127528984,-2.34918942223,-1.12819988935,-0.565471208144,0.520725604507,1.04027840347,2.65020596594
6.33297292335,6.09140153669,2.30219721905,2.59437663481,4.13030128924,4.99340792642,7.29560514547,8.67072384216,13.7603315663,-0.0130906844867,-0.0146773243578,-9.77976709389,10.8481703235,-4.14152436292,-1.65066735611,-0.756755089725,0.757067073323,1.53251599048,4.05745131016
