sampno,perno,gpstripid,gpstravdayid,gpstravdaytripid,start_time,end_time,duration_min,distance_miles,avg_speed_mph,max_speed_mph,travel_mode,nbstages,travmodelist,numuniqmodes,uniqmodelist,distfromlastdest,gaptime,tripareatype,workrelated,no_transport,onsite,looptrip,origin_loc_type,destination_loc_type
3230196,1,1,1,1,2014-12-08 15:54:21,2014-12-08 15:55:50,1.48,0.0462,1.87,2.5,1,1,1,1,1,,2.62,1,0,0,0,0,HOME,HOME
3230196,1,2,1,2,2014-12-08 15:58:27,2014-12-08 16:11:22,12.92,0.3642,1.69,2.5,1,1,1,1,1,15.206418,6.03,1,0,0,0,0,HOME,OTHER
3230196,1,3,1,3,2014-12-08 16:17:24,2014-12-08 16:20:54,3.5,0.1101,1.89,3.1,1,1,1,1,1,26.823828,4.78,1,0,0,0,0,OTHER,OTHER
3230196,1,4,1,4,2014-12-08 16:25:41,2014-12-08 16:33:08,7.45,0.8974,7.23,27.3,6,1,6,1,6,7.856958,4.83,1,0,0,0,0,OTHER,OTHER
3230196,1,5,1,5,2014-12-08 16:37:58,2014-12-08 16:43:02,5.07,0.1593,1.89,2.7,1,1,1,1,1,52.89609,153.3,1,0,0,0,0,OTHER,OTHER
3230196,1,6,1,6,2014-12-08 19:16:20,2014-12-08 19:21:03,4.72,0.1598,2.03,2.5,1,1,1,1,1,528.27192,20.68,1,0,0,0,0,OTHER,OTHER
3230196,1,7,1,7,2014-12-08 19:41:44,2014-12-08 19:49:00,7.27,1.3241,10.93,36.0,6,1,6,1,6,35.715541,2.03,1,0,0,0,0,OTHER,OTHER
3230196,1,8,1,8,2014-12-08 19:51:02,2014-12-08 19:57:18,6.27,0.1728,1.65,1.9,1,1,1,1,1,5.9054,41.8,1,0,0,0,0,OTHER,OTHER
3230196,1,9,1,9,2014-12-08 20:39:06,2014-12-08 20:52:21,13.25,0.5039,2.28,3.1,1,1,1,1,1,99.395407,1531.92,1,0,0,0,0,OTHER,HOME
3230196,1,10,2,1,2014-12-09 22:24:16,2014-12-09 22:36:41,12.42,0.4579,2.21,2.1,1,1,1,1,1,201.87293,34.03,1,0,0,0,0,HOME,OTHER
3230196,1,11,2,2,2014-12-09 23:10:43,2014-12-09 23:24:32,13.82,0.466,2.02,2.5,1,1,1,1,1,41.013277,1217.3,1,0,0,0,0,OTHER,HOME
3230196,1,12,3,1,2014-12-10 19:41:50,2014-12-10 19:52:52,11.03,0.4119,2.24,3.1,1,1,1,1,1,326.02646,32.93,1,0,0,0,0,HOME,OTHER
3230196,1,13,3,2,2014-12-10 20:25:48,2014-12-10 20:40:28,14.67,0.4779,1.95,3.1,1,1,1,1,1,58.1543,0.0,1,0,0,0,0,OTHER,HOME
