sampno,perno,gpstripid,gpstravdayid,localid,time_local,gpsspeed
3227702,1,1,1,1,2014-11-26 07:19:11,1.4
3227702,1,1,1,2,2014-11-26 07:19:14,3.7
3227702,1,1,1,3,2014-11-26 07:19:17,4.3
3227702,1,1,1,4,2014-11-26 07:19:36,14.9
3227702,1,1,1,5,2014-11-26 07:19:39,4.3
3227702,1,1,1,6,2014-11-26 07:19:42,10.6
3227702,1,1,1,7,2014-11-26 07:19:45,14.9
3227702,1,1,1,8,2014-11-26 07:19:48,14.3
3227702,1,1,1,9,2014-11-26 07:19:51,9.3
3227702,1,1,1,10,2014-11-26 07:19:54,2.5
3227702,1,1,1,11,2014-11-26 07:20:02,1.2
3227702,1,1,1,12,2014-11-26 07:20:07,1.2
3227702,1,1,1,13,2014-11-26 07:20:18,1.2
3227702,1,1,1,14,2014-11-26 07:20:21,5.0
3227702,1,1,1,15,2014-11-26 07:20:24,14.3
3227702,1,1,1,16,2014-11-26 07:20:27,25.5
3227702,1,1,1,17,2014-11-26 07:20:30,34.8
3227702,1,1,1,18,2014-11-26 07:20:44,32.9
3227702,1,1,1,19,2014-11-26 07:20:51,19.9
3227702,1,1,1,20,2014-11-26 07:20:54,1.2
3227702,1,1,1,21,2014-11-26 07:21:15,7.5
3227702,1,1,1,22,2014-11-26 07:21:18,15.5
3227702,1,1,1,23,2014-11-26 07:21:21,24.2
3227702,1,1,1,24,2014-11-26 07:21:24,20.5
3227702,1,1,1,25,2014-11-26 07:21:28,23.0
3227702,1,1,1,26,2014-11-26 07:21:31,15.5
3227702,1,1,1,27,2014-11-26 07:21:34,14.3
3227702,1,1,1,28,2014-11-26 07:21:44,12.4
3227702,1,1,1,29,2014-11-26 07:21:49,15.5
3227702,1,1,1,30,2014-11-26 07:21:52,15.5
3227702,1,1,1,31,2014-11-26 07:21:56,15.5
3227702,1,1,1,32,2014-11-26 07:22:00,14.3
3227702,1,1,1,33,2014-11-26 07:22:03,13.0
