9,2.70238717735,2.78704659427,0.259826991688,0.000596793178276,-0.00760368947048,-4.27259448065,3.18397359365,1.69806560236,2.21291798481,2.47383063203,3.12449163214,3.53733644046,4.50690039905,-0.799244005874,-0.30895467213,-0.136536841476,0.123290150212,0.313568903988,0.943649054221
9,2.2052141448,3.04551873115,0.418158482161,0.000160769865076,-0.023211142705,-7.24042842943,6.20346678054,0.496239567075,1.16495318749,1.62100556758,3.50222409575,4.0815991946,5.91675322704,-2.93608386197,-0.589011659508,-0.220286871026,0.197871611135,0.576063394129,3.54924596154
9,0.952959419195,1.8375792331,1.83934390161,-0.0266337744124,-0.000800589788835,-6.57424237573,4.38737269562,0.0873026718603,0.42182418812,0.952775286564,3.12211774043,4.1153051552,6.84354722438,-4.02494266309,-1.78650592159,-0.955893440845,0.883450460769,1.59076927562,4.01804581859
9,3.13068195505,3.28014929616,0.327202097521,-0.0133323449161,-0.00808303931504,-23.1837505868,10.7282360897,1.50970052441,2.50469559828,2.9597929645,3.57742515364,4.05890347281,5.18312183748,-1.10153942089,-0.392136600545,-0.169917028264,0.157285069257,0.411694834287,1.27330153696
9,1.37031827715,2.53637966403,0.26408946339,-0.00299517171971,-0.0152336777573,-3.87233038953,4.38151806674,0.782901306487,1.62346857321,2.02944357483,2.9673278497,3.52894232403,5.28718192733,-1.64183570979,-0.291843187244,-0.140780575472,0.123308887917,0.29818706982,2.03830116319
9,2.92041934921,3.21161388126,0.720565913234,-0.00061873540099,-0.00541788463437,-8.49990307109,6.70301556922,1.14190529843,2.27953601855,2.75724150956,3.58264386462,3.99963376734,5.07109801263,-1.63827700596,-0.735892191748,-0.362823443683,0.357742469551,0.744262979578,1.66595533195
9,2.66234029906,3.14484406269,0.640910111213,-0.00369204341499,0.00330073435949,-5.18586926632,3.21548700802,0.966965588841,2.10327205326,2.69344421797,3.47125954523,3.79407666118,5.06142976895,-1.35751436532,-0.649341794351,-0.320207731524,0.320702379688,0.636272012065,1.2911151918
9,2.58158078577,2.83963623096,0.54484794989,-0.00319962123453,-0.0121162185956,-2.60370511379,1.80946392077,1.18716080995,1.79690764765,2.36392520921,3.23327798638,3.59814465775,4.41566361621,-1.05124182357,-0.539829211462,-0.271945796078,0.272902153812,0.539413665069,1.15724610217
9,3.2546517216,3.35637097424,0.675691138047,0.00135061010226,-0.0350620013131,-4.21221043397,2.60392558661,2.01201538148,2.68685703202,3.07003558832,3.74251419543,4.13013308672,4.93923369739,-1.46159235125,-0.644675188705,-0.337456337393,0.338234800654,0.663225403405,1.60028137229
9,3.04787355607,3.25729352561,0.293622361999,-0.00113334364962,-3.34694775006e-07,-1.9269646443,2.15062639611,2.26970967329,2.79250001965,3.02024740741,3.53314230224,3.96761947683,5.20824091752,-0.865517861059,-0.323988546916,-0.150905989542,0.142716372457,0.326776638401,1.03628174999
