sampno,perno,gpstripid,gpstravdayid,localid,time_local,gpsspeed
3237480,1,1,1,24,2014-12-04 10:50:34,1.9
3237480,1,1,1,25,2014-12-04 10:50:37,1.2
3237480,1,1,1,26,2014-12-04 10:50:40,9.3
3237480,1,1,1,27,2014-12-04 10:50:43,9.3
3237480,1,1,1,28,2014-12-04 10:50:46,10.6
3237480,1,1,1,29,2014-12-04 10:50:49,9.3
3237480,1,1,1,30,2014-12-04 10:50:54,3.7
3237480,1,1,1,31,2014-12-04 10:50:57,1.2
3237480,1,1,1,32,2014-12-04 10:51:00,1.2
3237480,1,1,1,33,2014-12-04 10:51:03,5.0
3237480,1,1,1,34,2014-12-04 10:51:06,9.9
3237480,1,1,1,35,2014-12-04 10:51:09,16.2
3237480,1,1,1,36,2014-12-04 10:51:12,13.0
3237480,1,1,1,37,2014-12-04 10:51:15,3.1
3237480,1,1,1,38,2014-12-04 10:51:35,1.2
3237480,1,1,1,39,2014-12-04 10:51:38,6.2
3237480,1,1,1,40,2014-12-04 10:51:41,11.2
3237480,1,1,1,41,2014-12-04 10:51:44,18.6
3237480,1,1,1,42,2014-12-04 10:51:47,29.2
3237480,1,1,1,43,2014-12-04 10:51:50,33.6
3237480,1,1,1,44,2014-12-04 10:51:53,31.7
3237480,1,1,1,45,2014-12-04 10:51:56,29.8
3237480,1,1,1,46,2014-12-04 10:51:59,29.2
3237480,1,1,1,47,2014-12-04 10:52:02,24.2
3237480,1,1,1,48,2014-12-04 10:52:05,18.0
3237480,1,1,1,49,2014-12-04 10:52:08,21.1
3237480,1,1,1,50,2014-12-04 10:52:11,31.1
3237480,1,1,1,51,2014-12-04 10:52:14,38.5
3237480,1,1,1,52,2014-12-04 10:52:17,44.1
3237480,1,1,1,53,2014-12-04 10:52:20,50.3
3237480,1,1,1,54,2014-12-04 10:52:23,54.7
3237480,1,1,1,55,2014-12-04 10:52:26,58.4
3237480,1,1,1,56,2014-12-04 10:52:29,60.9
3237480,1,1,1,57,2014-12-04 10:52:32,62.1
3237480,1,1,1,58,2014-12-04 10:52:35,61.5
3237480,1,1,1,59,2014-12-04 10:52:38,60.3
3237480,1,1,1,60,2014-12-04 10:52:41,60.3
3237480,1,1,1,61,2014-12-04 10:52:44,60.3
3237480,1,1,1,62,2014-12-04 10:52:47,62.1
