sampno,perno,gpstripid,gpstravdayid,localid,time_local,gpsspeed
3236888,1,1,1,1,2014-12-18 06:59:32,13.4
3236888,1,1,1,2,2014-12-18 06:59:35,6.2
3236888,1,1,1,3,2014-12-18 07:00:29,4.3
3236888,1,1,1,4,2014-12-18 07:00:32,22.4
3236888,1,1,1,5,2014-12-18 07:00:35,31.1
3236888,1,1,1,6,2014-12-18 07:00:38,32.3
3236888,1,1,1,7,2014-12-18 07:00:41,26.7
3236888,1,1,1,8,2014-12-18 07:00:44,17.4
3236888,1,1,1,9,2014-12-18 07:00:47,9.9
3236888,1,1,1,10,2014-12-18 07:00:50,3.7
3236888,1,1,1,11,2014-12-18 07:00:53,10.6
3236888,1,1,1,12,2014-12-18 07:00:56,25.5
3236888,1,1,1,13,2014-12-18 07:00:59,36.0
3236888,1,1,1,14,2014-12-18 07:01:02,44.1
3236888,1,1,1,15,2014-12-18 07:01:05,46.6
3236888,1,1,1,16,2014-12-18 07:01:08,47.8
3236888,1,1,1,17,2014-12-18 07:01:11,46.0
3236888,1,1,1,18,2014-12-18 07:01:14,41.6
3236888,1,1,1,19,2014-12-18 07:01:17,41.0
3236888,1,1,1,20,2014-12-18 07:01:20,41.6
3236888,1,1,1,21,2014-12-18 07:01:23,44.7
3236888,1,1,1,22,2014-12-18 07:01:26,45.4
3236888,1,1,1,23,2014-12-18 07:01:29,43.5
3236888,1,1,1,24,2014-12-18 07:01:32,38.5
3236888,1,1,1,25,2014-12-18 07:01:35,28.0
3236888,1,1,1,26,2014-12-18 07:01:38,12.4
3236888,1,1,1,27,2014-12-18 07:01:41,1.9
3236888,1,1,1,28,2014-12-18 07:01:44,5.0
3236888,1,1,1,29,2014-12-18 07:01:47,12.4
3236888,1,1,1,30,2014-12-18 07:01:50,25.5
3236888,1,1,1,31,2014-12-18 07:01:53,37.9
3236888,1,1,1,32,2014-12-18 07:01:56,43.5
3236888,1,1,1,33,2014-12-18 07:01:59,46.0
3236888,1,1,1,34,2014-12-18 07:02:02,47.8
3236888,1,1,1,35,2014-12-18 07:02:05,49.1
3236888,1,1,1,36,2014-12-18 07:02:08,49.1
3236888,1,1,1,37,2014-12-18 07:02:11,48.5
3236888,1,1,1,38,2014-12-18 07:02:14,48.5
3236888,1,1,1,39,2014-12-18 07:02:17,47.2
3236888,1,1,1,40,2014-12-18 07:02:20,46.6
3236888,1,1,1,41,2014-12-18 07:02:23,44.1
3236888,1,1,1,42,2014-12-18 07:02:26,37.3
3236888,1,1,1,43,2014-12-18 07:02:29,19.9
3236888,1,1,1,44,2014-12-18 07:02:32,9.9
3236888,1,1,1,45,2014-12-18 07:02:35,23.0
3236888,1,1,1,46,2014-12-18 07:02:38,32.3
