sampno,perno,gpstripid,gpstravdayid,localid,time_local,gpsspeed
3229455,1,1,2,38,2014-12-10 12:07:42,1.9
3229455,1,1,2,39,2014-12-10 12:07:45,6.2
3229455,1,1,2,40,2014-12-10 12:07:48,8.7
3229455,1,1,2,41,2014-12-10 12:07:51,9.9
3229455,1,1,2,42,2014-12-10 12:07:54,9.3
3229455,1,1,2,43,2014-12-10 12:07:57,9.3
3229455,1,1,2,44,2014-12-10 12:08:00,9.3
3229455,1,1,2,45,2014-12-10 12:08:03,8.1
3229455,1,1,2,46,2014-12-10 12:08:09,1.2
3229455,1,1,2,47,2014-12-10 12:08:12,8.7
3229455,1,1,2,48,2014-12-10 12:08:15,13.0
3229455,1,1,2,49,2014-12-10 12:08:18,13.7
3229455,1,1,2,50,2014-12-10 12:08:21,11.8
3229455,1,1,2,51,2014-12-10 12:08:24,13.7
3229455,1,1,2,52,2014-12-10 12:08:27,18.0
3229455,1,1,2,53,2014-12-10 12:08:30,20.5
3229455,1,1,2,54,2014-12-10 12:08:33,21.7
3229455,1,1,2,55,2014-12-10 12:08:36,23.6
3229455,1,1,2,56,2014-12-10 12:08:39,23.6
3229455,1,1,2,57,2014-12-10 12:08:42,23.0
3229455,1,1,2,58,2014-12-10 12:08:45,23.0
3229455,1,1,2,59,2014-12-10 12:08:48,23.0
3229455,1,1,2,60,2014-12-10 12:08:51,24.2
3229455,1,1,2,61,2014-12-10 12:08:54,25.5
3229455,1,1,2,62,2014-12-10 12:08:57,24.9
3229455,1,1,2,63,2014-12-10 12:09:00,28.6
3229455,1,1,2,64,2014-12-10 12:09:03,29.8
3229455,1,1,2,65,2014-12-10 12:09:06,29.2
3229455,1,1,2,66,2014-12-10 12:09:09,27.3
3229455,1,1,2,67,2014-12-10 12:09:12,26.7
3229455,1,1,2,68,2014-12-10 12:09:15,24.9
3229455,1,1,2,69,2014-12-10 12:09:18,24.2
3229455,1,1,2,70,2014-12-10 12:09:21,22.4
3229455,1,1,2,71,2014-12-10 12:09:24,21.7
