sampno,perno,gpstripid,gpstravdayid,localid,time_local,gpsspeed
3258539,2,1,1,18,2014-12-15 09:12:56,1.9
3258539,2,1,1,19,2014-12-15 09:12:59,1.2
3258539,2,1,1,20,2014-12-15 09:13:02,8.7
3258539,2,1,1,21,2014-12-15 09:13:05,3.1
3258539,2,1,1,22,2014-12-15 09:13:10,1.9
3258539,2,1,1,23,2014-12-15 09:13:13,5.0
3258539,2,1,1,24,2014-12-15 09:13:16,13.7
3258539,2,1,1,25,2014-12-15 09:13:19,24.9
3258539,2,1,1,26,2014-12-15 09:13:22,34.2
3258539,2,1,1,27,2014-12-15 09:13:25,39.8
3258539,2,1,1,28,2014-12-15 09:13:28,42.9
3258539,2,1,1,29,2014-12-15 09:13:31,44.1
3258539,2,1,1,30,2014-12-15 09:13:34,45.4
3258539,2,1,1,31,2014-12-15 09:13:37,46.0
3258539,2,1,1,32,2014-12-15 09:13:40,42.3
3258539,2,1,1,33,2014-12-15 09:13:43,33.6
3258539,2,1,1,34,2014-12-15 09:13:46,19.9
3258539,2,1,1,35,2014-12-15 09:13:49,5.6
3258539,2,1,1,36,2014-12-15 09:14:28,4.3
3258539,2,1,1,37,2014-12-15 09:14:31,18.6
3258539,2,1,1,38,2014-12-15 09:14:34,28.6
3258539,2,1,1,39,2014-12-15 09:14:37,35.4
3258539,2,1,1,40,2014-12-15 09:14:40,40.4
3258539,2,1,1,41,2014-12-15 09:14:43,42.9
3258539,2,1,1,42,2014-12-15 09:14:46,46.0
3258539,2,1,1,43,2014-12-15 09:14:49,47.2
3258539,2,1,1,44,2014-12-15 09:14:52,44.7
3258539,2,1,1,45,2014-12-15 09:14:55,44.7
3258539,2,1,1,46,2014-12-15 09:14:58,44.7
3258539,2,1,1,47,2014-12-15 09:15:01,44.1
3258539,2,1,1,48,2014-12-15 09:15:04,44.7
3258539,2,1,1,49,2014-12-15 09:15:07,46.0
3258539,2,1,1,50,2014-12-15 09:15:10,42.9
3258539,2,1,1,51,2014-12-15 09:15:13,31.1
3258539,2,1,1,52,2014-12-15 09:15:16,13.7
3258539,2,1,1,53,2014-12-15 09:15:19,5.6
3258539,2,1,1,54,2014-12-15 09:15:22,13.0
3258539,2,1,1,55,2014-12-15 09:15:25,24.2
3258539,2,1,1,56,2014-12-15 09:15:28,30.4
3258539,2,1,1,57,2014-12-15 09:15:31,35.4
3258539,2,1,1,58,2014-12-15 09:15:34,40.4
3258539,2,1,1,59,2014-12-15 09:15:37,44.1
3258539,2,1,1,60,2014-12-15 09:15:40,46.0
3258539,2,1,1,61,2014-12-15 09:15:43,46.0
3258539,2,1,1,62,2014-12-15 09:15:46,47.2
3258539,2,1,1,63,2014-12-15 09:15:49,47.2
3258539,2,1,1,64,2014-12-15 09:15:52,46.6
3258539,2,1,1,65,2014-12-15 09:15:55,46.6
3258539,2,1,1,66,2014-12-15 09:15:58,46.6
3258539,2,1,1,67,2014-12-15 09:16:01,43.5
3258539,2,1,1,68,2014-12-15 09:16:04,32.9
3258539,2,1,1,69,2014-12-15 09:16:07,19.9
3258539,2,1,1,70,2014-12-15 09:16:10,4.3
3258539,2,1,1,71,2014-12-15 09:16:13,13.7
3258539,2,1,1,72,2014-12-15 09:16:16,26.1
3258539,2,1,1,73,2014-12-15 09:16:19,35.4
3258539,2,1,1,74,2014-12-15 09:16:22,42.3
3258539,2,1,1,75,2014-12-15 09:16:25,47.2
3258539,2,1,1,76,2014-12-15 09:16:28,49.7
3258539,2,1,1,77,2014-12-15 09:16:31,48.5
3258539,2,1,1,78,2014-12-15 09:16:34,47.8
3258539,2,1,1,79,2014-12-15 09:16:37,47.2
3258539,2,1,1,80,2014-12-15 09:16:40,47.8
3258539,2,1,1,81,2014-12-15 09:16:43,46.6
3258539,2,1,1,82,2014-12-15 09:16:46,44.1
3258539,2,1,1,83,2014-12-15 09:16:49,39.8
3258539,2,1,1,84,2014-12-15 09:16:52,34.2
3258539,2,1,1,85,2014-12-15 09:16:55,16.8
3258539,2,1,1,86,2014-12-15 09:16:58,3.1
3258539,2,1,1,87,2014-12-15 09:17:01,14.9
3258539,2,1,1,88,2014-12-15 09:17:04,23.0
3258539,2,1,1,89,2014-12-15 09:17:07,31.1
3258539,2,1,1,90,2014-12-15 09:17:10,36.7
3258539,2,1,1,91,2014-12-15 09:17:13,39.1
3258539,2,1,1,92,2014-12-15 09:17:16,39.8
3258539,2,1,1,93,2014-12-15 09:17:19,37.3
3258539,2,1,1,94,2014-12-15 09:17:22,34.2
3258539,2,1,1,95,2014-12-15 09:17:25,32.3
3258539,2,1,1,96,2014-12-15 09:17:28,17.4
3258539,2,1,1,97,2014-12-15 09:17:31,5.0
3258539,2,1,1,98,2014-12-15 09:17:34,19.3
3258539,2,1,1,99,2014-12-15 09:17:37,29.8
3258539,2,1,1,100,2014-12-15 09:17:40,35.4
3258539,2,1,1,101,2014-12-15 09:17:43,37.9
3258539,2,1,1,102,2014-12-15 09:17:46,36.7
3258539,2,1,1,103,2014-12-15 09:17:49,34.8
3258539,2,1,1,104,2014-12-15 09:17:52,33.6
3258539,2,1,1,105,2014-12-15 09:17:55,27.3
3258539,2,1,1,106,2014-12-15 09:17:58,11.8
3258539,2,1,1,107,2014-12-15 09:18:01,2.5
3258539,2,1,1,108,2014-12-15 09:18:04,15.5
3258539,2,1,1,109,2014-12-15 09:18:07,24.2
3258539,2,1,1,110,2014-12-15 09:18:10,30.4
3258539,2,1,1,111,2014-12-15 09:18:13,34.2
3258539,2,1,1,112,2014-12-15 09:18:16,36.7
3258539,2,1,1,113,2014-12-15 09:18:19,37.9
3258539,2,1,1,114,2014-12-15 09:18:22,34.8
3258539,2,1,1,115,2014-12-15 09:18:25,19.9
