sampno,perno,gpstripid,gpstravdayid,localid,time_local,gpsspeed
3230196,4,1,1,886,2014-12-08 15:53:56,1.2
3230196,4,1,1,887,2014-12-08 15:53:59,1.9
3230196,4,1,1,888,2014-12-08 15:54:02,1.9
3230196,4,1,1,889,2014-12-08 15:54:22,1.2
3230196,4,1,1,890,2014-12-08 15:54:25,1.2
3230196,4,1,1,891,2014-12-08 15:54:28,1.2
3230196,4,1,1,892,2014-12-08 15:54:31,1.2
3230196,4,1,1,893,2014-12-08 15:54:34,1.9
3230196,4,1,1,894,2014-12-08 15:54:37,1.2
3230196,4,1,1,895,2014-12-08 15:54:40,2.5
3230196,4,1,1,896,2014-12-08 15:54:43,1.2
3230196,4,1,1,897,2014-12-08 15:54:46,1.2
3230196,4,1,1,898,2014-12-08 15:54:49,1.9
3230196,4,1,1,899,2014-12-08 15:54:52,1.2
3230196,4,1,1,900,2014-12-08 15:54:55,1.9
3230196,4,1,1,901,2014-12-08 15:54:58,1.9
3230196,4,1,1,902,2014-12-08 15:55:01,1.9
3230196,4,1,1,903,2014-12-08 15:55:04,1.9
3230196,4,1,1,904,2014-12-08 15:55:07,1.9
3230196,4,1,1,905,2014-12-08 15:55:10,1.9
3230196,4,1,1,906,2014-12-08 15:55:13,1.2
3230196,4,1,1,907,2014-12-08 15:55:16,1.9
3230196,4,1,1,908,2014-12-08 15:55:19,1.9
3230196,4,1,1,909,2014-12-08 15:55:22,1.2
3230196,4,1,1,910,2014-12-08 15:55:25,1.9
3230196,4,1,1,911,2014-12-08 15:55:28,2.5
3230196,4,1,1,912,2014-12-08 15:55:31,1.9
3230196,4,1,1,913,2014-12-08 15:55:34,1.9
3230196,4,1,1,914,2014-12-08 15:55:37,1.9
3230196,4,1,1,915,2014-12-08 15:55:41,1.2
3230196,4,1,1,916,2014-12-08 15:55:44,1.2
3230196,4,1,1,917,2014-12-08 15:55:47,1.9
3230196,4,1,1,918,2014-12-08 15:55:50,1.2
3230196,4,2,1,924,2014-12-08 15:58:14,1.2
3230196,4,2,1,925,2014-12-08 15:58:21,2.5
3230196,4,2,1,926,2014-12-08 15:58:28,1.9
3230196,4,2,1,927,2014-12-08 15:58:31,1.2
3230196,4,2,1,928,2014-12-08 15:58:50,1.9
3230196,4,2,1,929,2014-12-08 15:58:53,1.9
3230196,4,2,1,930,2014-12-08 15:58:56,2.5
3230196,4,2,1,931,2014-12-08 15:58:59,2.5
3230196,4,2,1,932,2014-12-08 15:59:02,1.2
3230196,4,2,1,933,2014-12-08 15:59:05,1.9
3230196,4,2,1,934,2014-12-08 15:59:08,1.2
3230196,4,2,1,935,2014-12-08 15:59:11,1.2
3230196,4,2,1,936,2014-12-08 15:59:14,1.2
3230196,4,2,1,937,2014-12-08 15:59:17,1.2
3230196,4,2,1,938,2014-12-08 15:59:20,1.2
3230196,4,2,1,939,2014-12-08 15:59:23,1.2
3230196,4,2,1,940,2014-12-08 15:59:26,1.2
3230196,4,2,1,941,2014-12-08 15:59:29,1.2
3230196,4,2,1,942,2014-12-08 15:59:32,1.2
3230196,4,2,1,943,2014-12-08 16:00:27,1.9
3230196,4,2,1,944,2014-12-08 16:00:30,1.9
3230196,4,2,1,945,2014-12-08 16:00:33,2.0
3230196,4,2,1,946,2014-12-08 16:00:36,1.9
3230196,4,2,1,947,2014-12-08 16:00:39,2.5
3230196,4,2,1,948,2014-12-08 16:00:42,2.5
3230196,4,2,1,949,2014-12-08 16:00:45,1.9
3230196,4,2,1,950,2014-12-08 16:00:49,1.2
3230196,4,2,1,951,2014-12-08 16:00:52,1.2
