sampno,perno,gpstripid,gpstravdayid,localid,time_local,gpsspeed
3229455,2,1,2,24,2014-12-10 11:56:20,1.2
3229455,2,1,2,25,2014-12-10 11:56:23,1.9
3229455,2,1,2,26,2014-12-10 11:56:26,3.1
3229455,2,1,2,27,2014-12-10 11:56:32,1.2
3229455,2,1,2,28,2014-12-10 11:56:35,6.2
3229455,2,1,2,29,2014-12-10 11:56:38,8.1
3229455,2,1,2,30,2014-12-10 11:56:41,6.8
3229455,2,1,2,31,2014-12-10 11:56:44,1.9
3229455,2,1,2,32,2014-12-10 11:56:47,7.5
3229455,2,1,2,33,2014-12-10 11:56:50,12.4
3229455,2,1,2,34,2014-12-10 11:56:53,16.8
3229455,2,1,2,35,2014-12-10 11:56:56,19.9
3229455,2,1,2,36,2014-12-10 11:56:59,17.4
3229455,2,1,2,37,2014-12-10 11:57:02,13.0
3229455,2,1,2,38,2014-12-10 11:57:05,6.8
3229455,2,1,2,39,2014-12-10 11:57:08,10.6
3229455,2,1,2,40,2014-12-10 11:57:11,18.0
3229455,2,1,2,41,2014-12-10 11:57:14,23.0
3229455,2,1,2,42,2014-12-10 11:57:17,25.5
3229455,2,1,2,43,2014-12-10 11:57:20,26.1
3229455,2,1,2,44,2014-12-10 11:57:23,24.2
3229455,2,1,2,45,2014-12-10 11:57:26,24.2
3229455,2,1,2,46,2014-12-10 11:57:29,23.0
3229455,2,1,2,47,2014-12-10 11:57:32,19.9
3229455,2,1,2,48,2014-12-10 11:57:35,13.0
3229455,2,1,2,49,2014-12-10 11:57:38,6.8
3229455,2,1,2,50,2014-12-10 11:57:41,9.3
3229455,2,1,2,51,2014-12-10 11:57:44,12.4
3229455,2,1,2,52,2014-12-10 11:57:47,18.0
3229455,2,1,2,53,2014-12-10 11:57:50,21.7
3229455,2,1,2,54,2014-12-10 11:57:53,22.4
3229455,2,1,2,55,2014-12-10 11:57:56,22.4
3229455,2,1,2,56,2014-12-10 11:57:59,23.0
3229455,2,1,2,57,2014-12-10 11:58:02,23.6
3229455,2,1,2,58,2014-12-10 11:58:05,24.9
3229455,2,1,2,59,2014-12-10 11:58:08,25.5
3229455,2,1,2,60,2014-12-10 11:58:11,26.1
3229455,2,1,2,61,2014-12-10 11:58:14,26.1
3229455,2,1,2,62,2014-12-10 11:58:17,24.2
3229455,2,1,2,63,2014-12-10 11:58:20,23.0
3229455,2,1,2,64,2014-12-10 11:58:23,22.4
3229455,2,1,2,65,2014-12-10 11:58:26,21.7
3229455,2,1,2,66,2014-12-10 11:58:29,21.7
3229455,2,1,2,67,2014-12-10 11:58:32,23.6
3229455,2,1,2,68,2014-12-10 11:58:35,25.5
3229455,2,1,2,69,2014-12-10 11:58:38,27.3
3229455,2,1,2,70,2014-12-10 11:58:41,27.3
3229455,2,1,2,71,2014-12-10 11:58:44,26.1
3229455,2,1,2,72,2014-12-10 11:58:47,23.0
3229455,2,1,2,73,2014-12-10 11:58:50,18.0
3229455,2,1,2,74,2014-12-10 11:58:53,9.9
3229455,2,1,2,75,2014-12-10 11:58:56,6.8
3229455,2,1,2,76,2014-12-10 11:58:59,11.2
3229455,2,1,2,77,2014-12-10 11:59:02,11.2
3229455,2,1,2,78,2014-12-10 11:59:05,10.6
3229455,2,1,2,79,2014-12-10 11:59:08,9.3
3229455,2,1,2,80,2014-12-10 11:59:11,11.2
3229455,2,1,2,81,2014-12-10 11:59:14,11.2
3229455,2,1,2,82,2014-12-10 11:59:17,9.3
3229455,2,1,2,83,2014-12-10 11:59:20,8.7
3229455,2,1,2,84,2014-12-10 11:59:23,10.6
3229455,2,1,2,85,2014-12-10 11:59:26,11.2
3229455,2,1,2,86,2014-12-10 11:59:29,8.7
3229455,2,1,2,87,2014-12-10 11:59:45,8.0
3229455,2,1,2,88,2014-12-10 11:59:48,3.7
3229455,2,1,2,89,2014-12-10 11:59:55,1.2
3229455,2,1,2,90,2014-12-10 12:00:31,1.2
3229455,2,1,2,91,2014-12-10 12:00:36,1.2
3229455,2,1,2,92,2014-12-10 12:00:54,2.5
3229455,2,1,2,93,2014-12-10 12:00:57,1.9
3229455,2,1,2,94,2014-12-10 12:01:00,2.5
3229455,2,1,2,95,2014-12-10 12:01:03,1.2
3229455,2,1,2,96,2014-12-10 12:01:14,1.2
3229455,2,1,2,97,2014-12-10 12:01:24,1.2
3229455,2,1,2,98,2014-12-10 12:01:27,1.2
3229455,2,1,2,99,2014-12-10 12:01:32,1.2
3229455,2,1,2,100,2014-12-10 12:01:35,1.9
3229455,2,1,2,101,2014-12-10 12:01:38,2.5
3229455,2,1,2,102,2014-12-10 12:01:41,1.9
3229455,2,1,2,103,2014-12-10 12:01:44,1.9
3229455,2,1,2,104,2014-12-10 12:01:47,1.9
3229455,2,1,2,105,2014-12-10 12:01:50,1.9
3229455,2,1,2,106,2014-12-10 12:01:53,1.2
3229455,2,1,2,107,2014-12-10 12:01:59,1.9
3229455,2,1,2,108,2014-12-10 12:02:02,1.2
3229455,2,1,2,109,2014-12-10 12:02:05,2.5
3229455,2,1,2,110,2014-12-10 12:02:08,1.9
3229455,2,1,2,111,2014-12-10 12:02:11,1.9
