sampno,perno,gpstripid,gpstravdayid,gpstravdaytripid,start_time,end_time,duration_min,distance_miles,avg_speed_mph,max_speed_mph,travel_mode,nbstages,travmodelist,numuniqmodes,uniqmodelist,distfromlastdest,gaptime,tripareatype,workrelated,no_transport,onsite,looptrip,origin_loc_type,destination_loc_type
3214018,2,1,1,1,2014-12-16 13:12:52,2014-12-16 13:40:55,28.05,14.6051,31.24,70.8,3,1,3,1,3,,63.48,1,0,0,0,0,HOME,OTHER
3214018,2,2,1,2,2014-12-16 14:44:24,2014-12-16 14:59:35,15.18,5.1096,20.19,49.1,3,1,3,1,3,13.872971,40.22,1,0,0,0,0,OTHER,OTHER
3214018,2,3,1,3,2014-12-16 15:39:48,2014-12-16 16:00:25,20.62,10.0132,29.14,66.5,3,1,3,1,3,18.754303,171.23,1,0,0,0,0,OTHER,HOME
3214018,2,4,1,4,2014-12-16 18:51:39,2014-12-16 19:09:51,18.2,11.5289,38.01,73.9,3,1,3,1,3,9.381873,80.5,1,0,0,0,0,HOME,OTHER
3214018,2,5,1,5,2014-12-16 20:30:21,2014-12-16 20:33:46,3.42,0.7759,13.63,38.5,3,1,3,1,3,481.927876,29.62,1,0,0,0,0,OTHER,OTHER
3214018,2,6,1,6,2014-12-16 21:03:23,2014-12-16 21:22:38,19.25,11.6739,36.39,72.1,3,1,3,1,3,59.656964,760.85,1,0,0,0,0,OTHER,HOME
3214018,2,7,2,1,2014-12-17 10:03:29,2014-12-17 10:21:02,17.55,8.7101,29.78,51.0,3,1,3,1,3,39.294406,62.23,1,0,0,0,0,HOME,OTHER
3214018,2,8,2,2,2014-12-17 11:23:16,2014-12-17 11:38:45,15.48,7.368,28.55,51.6,3,1,3,1,3,26.159357,55.22,1,0,0,0,0,OTHER,OTHER
3214018,2,9,2,3,2014-12-17 12:33:58,2014-12-17 12:40:38,6.67,2.4774,22.3,49.7,3,1,3,1,3,11.466511,30.75,1,0,0,0,0,OTHER,OTHER
3214018,2,10,2,4,2014-12-17 13:11:23,2014-12-17 13:28:07,16.73,5.5996,20.08,51.6,3,1,3,1,3,44.083047,52.32,1,0,0,0,0,OTHER,OTHER
3214018,2,11,2,5,2014-12-17 14:20:26,2014-12-17 14:39:46,19.33,6.2833,19.5,51.6,3,1,3,1,3,12.416762,68.32,1,0,0,0,0,OTHER,OTHER
3214018,2,12,2,6,2014-12-17 15:48:05,2014-12-17 15:48:51,0.77,0.0984,7.7,13.7,3,1,3,1,3,9.585369,16.1,1,0,0,1,0,OTHER,OTHER
3214018,2,13,2,7,2014-12-17 16:04:57,2014-12-17 16:21:30,16.55,7.2314,26.22,55.9,3,1,3,1,3,21.704804,460.8,1,0,0,0,0,OTHER,HOME
3214018,2,14,2,8,2014-12-18 00:02:18,2014-12-18 00:20:17,17.98,13.0179,43.43,75.2,3,1,3,1,3,21.026779,546.85,1,0,0,0,0,HOME,OTHER
3214018,2,15,3,1,2014-12-18 09:27:08,2014-12-18 09:47:00,19.87,13.1385,39.68,74.6,3,1,3,1,3,18.440395,450.55,1,0,0,0,0,OTHER,HOME
3214018,2,16,3,2,2014-12-18 17:17:33,2014-12-18 17:37:03,19.5,9.4599,29.11,69.6,3,1,3,1,3,0.0,72.07,1,0,0,0,0,HOME,OTHER
3214018,2,17,3,3,2014-12-18 18:49:07,2014-12-18 19:04:53,15.77,6.7092,25.53,54.1,3,1,3,1,3,161.625638,42.63,1,0,0,0,0,OTHER,OTHER
3214018,2,18,3,4,2014-12-18 19:47:31,2014-12-18 19:54:17,6.77,2.9125,25.82,51.6,3,1,3,1,3,8.87467,0.0,1,0,0,0,0,OTHER,HOME
