sampno,perno,gpstripid,gpstravdayid,localid,time_local,gpsspeed
3206386,2,1,1,282,2014-12-03 12:03:05,4.3
3206386,2,1,1,283,2014-12-03 12:03:08,8.1
3206386,2,1,1,284,2014-12-03 12:03:11,8.1
3206386,2,1,1,285,2014-12-03 12:03:14,6.2
3206386,2,1,1,286,2014-12-03 12:03:17,8.7
3206386,2,1,1,287,2014-12-03 12:03:20,8.1
3206386,2,1,1,288,2014-12-03 12:03:23,8.7
3206386,2,1,1,289,2014-12-03 12:03:27,8.7
3206386,2,1,1,290,2014-12-03 12:03:30,7.5
3206386,2,1,1,291,2014-12-03 12:03:33,4.3
3206386,2,1,1,292,2014-12-03 12:03:36,6.2
3206386,2,1,1,293,2014-12-03 12:03:39,6.2
3206386,2,1,1,294,2014-12-03 12:03:42,6.8
3206386,2,1,1,295,2014-12-03 12:03:45,14.3
3206386,2,1,1,296,2014-12-03 12:03:48,14.3
3206386,2,1,1,297,2014-12-03 12:03:53,21.7
3206386,2,1,1,298,2014-12-03 12:03:56,28.0
3206386,2,1,1,299,2014-12-03 12:03:59,32.3
3206386,2,1,1,300,2014-12-03 12:04:02,37.3
3206386,2,1,1,301,2014-12-03 12:04:05,39.1
3206386,2,1,1,302,2014-12-03 12:04:08,41.0
3206386,2,1,1,303,2014-12-03 12:04:11,41.0
3206386,2,1,1,304,2014-12-03 12:04:14,39.8
3206386,2,1,1,305,2014-12-03 12:04:17,39.2
3206386,2,1,1,306,2014-12-03 12:04:20,40.4
3206386,2,1,1,307,2014-12-03 12:04:23,40.4
3206386,2,1,1,308,2014-12-03 12:04:26,40.4
3206386,2,1,1,309,2014-12-03 12:04:29,37.9
3206386,2,1,1,310,2014-12-03 12:04:32,37.3
3206386,2,1,1,311,2014-12-03 12:04:35,37.3
3206386,2,1,1,312,2014-12-03 12:04:38,36.7
3206386,2,1,1,313,2014-12-03 12:04:41,37.9
3206386,2,1,1,314,2014-12-03 12:04:44,39.1
3206386,2,1,1,315,2014-12-03 12:04:47,39.8
3206386,2,1,1,316,2014-12-03 12:04:50,39.8
3206386,2,1,1,317,2014-12-03 12:04:53,42.9
3206386,2,1,1,318,2014-12-03 12:04:56,44.1
3206386,2,1,1,319,2014-12-03 12:04:59,47.2
3206386,2,1,1,320,2014-12-03 12:05:02,46.0
3206386,2,1,1,321,2014-12-03 12:05:05,41.0
3206386,2,1,1,322,2014-12-03 12:05:08,41.0
3206386,2,1,1,323,2014-12-03 12:05:11,41.0
3206386,2,1,1,324,2014-12-03 12:05:14,41.0
