sampno,perno,gpstripid,gpstravdayid,localid,time_local,gpsspeed
3218062,1,1,1,1498,2014-12-09 10:48:25,1.2
3218062,1,1,1,1499,2014-12-09 10:48:28,1.9
3218062,1,1,1,1500,2014-12-09 10:48:31,2.5
3218062,1,1,1,1501,2014-12-09 10:48:34,2.5
3218062,1,1,1,1502,2014-12-09 10:48:37,2.5
3218062,1,1,1,1503,2014-12-09 10:48:40,1.9
3218062,1,1,1,1504,2014-12-09 10:48:43,1.9
3218062,1,1,1,1505,2014-12-09 10:48:46,1.9
3218062,1,1,1,1506,2014-12-09 10:48:49,1.9
3218062,1,1,1,1507,2014-12-09 10:48:52,1.2
3218062,1,1,1,1508,2014-12-09 10:48:55,1.2
3218062,1,1,1,1509,2014-12-09 10:48:58,1.9
3218062,1,1,1,1510,2014-12-09 10:49:01,1.9
3218062,1,1,1,1511,2014-12-09 10:49:21,1.2
3218062,1,1,1,1512,2014-12-09 10:49:24,2.5
3218062,1,1,1,1513,2014-12-09 10:49:27,1.9
3218062,1,1,1,1514,2014-12-09 10:49:30,2.5
3218062,1,1,1,1515,2014-12-09 10:49:33,1.9
3218062,1,1,1,1516,2014-12-09 10:49:36,1.9
3218062,1,1,1,1517,2014-12-09 10:49:39,1.9
3218062,1,1,1,1518,2014-12-09 10:49:42,2.5
3218062,1,1,1,1519,2014-12-09 10:49:45,3.0
3218062,1,1,1,1520,2014-12-09 10:49:48,1.9
3218062,1,1,1,1521,2014-12-09 10:49:51,3.7
3218062,1,1,1,1522,2014-12-09 10:49:54,2.5
3218062,1,1,1,1523,2014-12-09 10:49:57,1.9
3218062,1,1,1,1524,2014-12-09 10:50:00,3.1
3218062,1,1,1,1525,2014-12-09 10:50:03,3.1
3218062,1,1,1,1526,2014-12-09 10:50:06,2.5
3218062,1,1,1,1527,2014-12-09 10:50:09,3.7
3218062,1,1,1,1528,2014-12-09 10:50:12,2.5
3218062,1,1,1,1529,2014-12-09 10:50:15,1.9
3218062,1,1,1,1530,2014-12-09 10:50:18,2.5
3218062,1,1,1,1531,2014-12-09 10:50:21,1.9
3218062,1,1,1,1532,2014-12-09 10:50:24,2.5
