sampno,perno,gpstripid,gpstravdayid,gpstravdaytripid,start_time,end_time,duration_min,distance_miles,avg_speed_mph,max_speed_mph,travel_mode,nbstages,travmodelist,numuniqmodes,uniqmodelist,distfromlastdest,gaptime,tripareatype,workrelated,no_transport,onsite,looptrip,origin_loc_type,destination_loc_type
3256539,1,1,1,1,2014-12-02 12:38:53,2014-12-02 13:00:36,21.72,9.6724,26.72,65.2,4,1,4,1,4,,46.98,1,0,0,0,0,OTHER,OTHER
3256539,1,2,1,2,2014-12-02 13:47:35,2014-12-02 14:18:12,30.62,10.9781,21.51,63.4,4,1,4,1,4,11.468597,6.15,1,0,0,0,0,OTHER,OTHER
3256539,1,3,1,3,2014-12-02 14:24:21,2014-12-02 14:29:37,5.27,1.1744,13.38,35.4,4,1,4,1,4,55.135287,157.6,1,0,0,0,0,OTHER,HOME
3256539,1,4,1,4,2014-12-02 17:07:13,2014-12-02 17:10:38,3.42,1.1129,19.54,36.7,4,1,4,1,4,51.307652,6.95,1,0,0,0,0,HOME,OTHER
3256539,1,5,1,5,2014-12-02 17:17:35,2014-12-02 17:20:48,3.22,0.8472,15.8,39.8,4,1,4,1,4,20.749349,1025.73,1,0,0,0,0,OTHER,HOME
3256539,1,6,2,1,2014-12-03 10:26:32,2014-12-03 10:28:09,1.62,0.2585,9.6,24.9,3,1,3,1,3,4255.067115,42.48,1,0,0,0,0,OTHER,OTHER
3256539,1,7,2,2,2014-12-03 11:10:38,2014-12-03 11:16:27,5.82,1.098,11.33,31.7,3,1,3,1,3,30.443387,2.68,1,0,0,0,0,OTHER,OTHER
3256539,1,8,2,3,2014-12-03 11:19:08,2014-12-03 11:20:23,1.25,0.2924,14.04,22.4,3,1,3,1,3,63.030455,216.8,1,0,0,0,0,OTHER,HOME
3256539,1,9,2,4,2014-12-03 14:57:11,2014-12-03 14:59:11,2.0,0.5486,16.46,23.6,3,1,3,1,3,41.312778,0.88,1,0,1,0,1,HOME,HOME
3256539,1,10,2,5,2014-12-03 15:00:04,2014-12-03 15:24:23,24.32,9.7122,23.96,53.4,3,1,3,1,3,65.116808,8.92,1,0,0,0,0,HOME,OTHER
3256539,1,11,2,6,2014-12-03 15:33:18,2014-12-03 15:55:10,21.87,9.105,24.98,56.5,3,1,3,1,3,30.422127,180.28,1,0,0,0,0,OTHER,OTHER
3256539,1,12,2,7,2014-12-03 18:55:27,2014-12-03 18:59:18,3.85,1.1568,18.03,46.6,3,1,3,1,3,22613.329278,0.0,1,0,0,0,0,OTHER,HOME
