sampno,perno,gpstripid,gpstravdayid,gpstravdaytripid,start_time,end_time,duration_min,distance_miles,avg_speed_mph,max_speed_mph,travel_mode,nbstages,travmodelist,numuniqmodes,uniqmodelist,distfromlastdest,gaptime,tripareatype,workrelated,no_transport,onsite,looptrip,origin_loc_type,destination_loc_type
3258539,1,1,1,1,2014-12-15 09:12:31,2014-12-15 09:50:02,37.52,29.22,46.73,72.1,3,1,3,1,3,,44.45,1,0,0,0,0,HOME,OTHER
3258539,1,2,1,2,2014-12-15 10:34:29,2014-12-15 11:07:28,32.98,28.5765,51.98,73.3,3,1,3,1,3,40.044403,185.62,1,0,0,0,0,OTHER,HOME
3258539,1,3,1,3,2014-12-15 14:13:05,2014-12-15 14:16:42,3.62,1.6172,26.83,42.9,4,1,4,1,4,7.855745,32.05,1,0,0,0,0,HOME,OTHER
3258539,1,4,1,4,2014-12-15 14:48:45,2014-12-15 14:53:07,4.37,1.6336,22.45,45.4,4,1,4,1,4,29.799151,117.9,1,0,0,0,0,OTHER,HOME
3258539,1,5,1,5,2014-12-15 16:51:01,2014-12-15 16:58:10,7.15,2.7113,22.75,44.1,4,1,4,1,4,29.493933,135.82,1,0,0,0,0,HOME,OTHER
3258539,1,6,1,6,2014-12-15 19:13:59,2014-12-15 19:20:32,6.55,2.7563,25.25,49.7,4,1,4,1,4,21.894264,804.17,1,0,0,0,0,OTHER,HOME
3258539,1,7,2,1,2014-12-16 08:44:42,2014-12-16 08:50:09,5.45,2.3689,26.08,47.2,3,1,3,1,3,1626.363235,37.02,1,0,0,0,0,HOME,OTHER
3258539,1,8,2,2,2014-12-16 09:27:10,2014-12-16 09:32:27,5.28,2.6677,30.3,47.2,3,1,3,1,3,6.932321,82.77,1,0,0,0,0,OTHER,HOME
3258539,1,9,2,3,2014-12-16 10:55:13,2014-12-16 11:00:32,5.32,2.707,30.55,51.6,3,1,3,1,3,51.307625,71.77,1,0,0,0,0,HOME,OTHER
3258539,1,10,2,4,2014-12-16 12:12:18,2014-12-16 12:18:16,5.97,2.6644,26.79,43.5,3,1,3,1,3,28.706362,311.32,1,0,0,0,0,OTHER,HOME
3258539,1,11,2,5,2014-12-16 17:29:35,2014-12-16 17:35:50,6.25,2.7157,26.07,47.8,3,1,3,1,3,4.685335,97.53,1,0,0,0,0,HOME,OTHER
3258539,1,12,2,6,2014-12-16 19:13:22,2014-12-16 19:20:21,6.98,3.0345,26.07,47.8,3,1,3,1,3,20.648124,805.23,1,0,0,0,0,OTHER,HOME
3258539,1,13,3,1,2014-12-17 08:45:35,2014-12-17 08:51:41,6.1,2.7095,26.65,47.8,3,1,3,1,3,9.37067,30.95,1,0,0,0,0,HOME,OTHER
3258539,1,14,3,2,2014-12-17 09:22:38,2014-12-17 09:27:59,5.35,2.6667,29.91,48.5,3,1,3,1,3,18.352208,298.1,1,0,0,0,0,OTHER,HOME
3258539,1,15,3,3,2014-12-17 14:26:05,2014-12-17 14:29:49,3.73,1.5489,24.89,47.8,3,1,3,1,3,12.412765,16.67,1,0,0,0,0,HOME,OTHER
3258539,1,16,3,4,2014-12-17 14:46:29,2014-12-17 14:49:51,3.37,1.5532,27.68,48.5,3,1,3,1,3,45.566255,62.15,1,0,0,0,0,OTHER,HOME
3258539,1,17,3,5,2014-12-17 15:52:00,2014-12-17 15:57:27,5.45,2.7042,29.77,47.2,3,1,3,1,3,7.281058,130.22,1,0,0,0,0,HOME,OTHER
3258539,1,18,3,6,2014-12-17 18:07:40,2014-12-17 18:13:44,6.07,2.6814,26.52,47.2,3,1,3,1,3,36.704406,0.0,1,0,0,0,0,OTHER,HOME
