sampno,perno,gpstripid,gpstravdayid,gpstravdaytripid,start_time,end_time,duration_min,distance_miles,avg_speed_mph,max_speed_mph,travel_mode,nbstages,travmodelist,numuniqmodes,uniqmodelist,distfromlastdest,gaptime,tripareatype,workrelated,no_transport,onsite,looptrip,origin_loc_type,destination_loc_type
3210054,1,1,1,1,2015-01-06 07:36:17,2015-01-06 07:40:58,4.68,1.4741,18.88,41.0,6,1,6,1,6,,0.07,1,0,0,0,0,WORK,OTHER
3210054,1,2,1,2,2015-01-06 07:41:02,2015-01-06 07:56:21,15.32,0.8397,3.29,3.7,1,1,1,1,1,14.561724,92.75,1,0,0,0,0,OTHER,OTHER
3210054,1,3,1,3,2015-01-06 09:29:06,2015-01-06 09:30:22,1.27,0.0621,2.94,3.1,1,1,1,1,1,42.516044,15.57,1,1,0,1,0,OTHER,OTHER
3210054,1,4,1,4,2015-01-06 09:45:56,2015-01-06 09:52:43,6.78,2.1976,19.44,34.2,3,1,3,1,3,8.866697,2.02,1,1,0,0,0,OTHER,OTHER
3210054,1,5,1,5,2015-01-06 09:54:44,2015-01-06 09:58:53,4.15,1.3549,19.59,36.7,3,1,3,1,3,28.131459,2.27,1,1,0,0,0,OTHER,OTHER
3210054,1,6,1,6,2015-01-06 10:01:09,2015-01-06 10:03:33,2.4,0.7741,19.35,34.2,3,1,3,1,3,16.091651,2.6,1,1,0,0,0,OTHER,OTHER
3210054,1,7,1,7,2015-01-06 10:06:09,2015-01-06 10:30:07,23.97,13.0798,32.75,64.0,3,1,3,1,3,32.896949,2.02,1,1,0,0,0,OTHER,OTHER
3210054,1,8,1,8,2015-01-06 10:32:08,2015-01-06 10:50:27,18.32,7.2345,23.7,57.8,3,1,3,1,3,71.098482,2.23,1,1,0,0,0,OTHER,OTHER
3210054,1,9,1,9,2015-01-06 10:52:41,2015-01-06 11:02:17,9.6,2.9371,18.36,39.8,3,1,3,1,3,40.153303,2.62,1,1,0,0,0,OTHER,OTHER
3210054,1,10,1,10,2015-01-06 11:04:54,2015-01-06 11:14:43,9.82,1.9543,11.94,38.5,3,1,3,1,3,33.293272,2.28,1,1,0,0,0,OTHER,OTHER
3210054,1,11,1,11,2015-01-06 11:17:00,2015-01-06 11:45:57,28.95,11.5026,23.84,64.0,3,1,3,1,3,19.180641,2.2,1,1,0,0,0,OTHER,OTHER
3210054,1,12,1,12,2015-01-06 11:48:09,2015-01-06 12:51:26,63.28,17.3116,16.41,52.8,3,1,3,1,3,22.041597,2.2,1,1,0,0,0,OTHER,OTHER
3210054,1,13,1,13,2015-01-06 12:53:38,2015-01-06 13:12:51,19.22,5.0187,15.67,54.1,3,2,"3,1",2,"1,3",66.58486,25.23,1,1,0,0,0,OTHER,OTHER
3210054,1,14,1,14,2015-01-06 13:38:05,2015-01-06 13:47:26,9.35,0.4075,2.62,3.7,1,1,1,1,1,21.842571,1.93,1,0,0,0,0,OTHER,OTHER
3210054,1,15,1,15,2015-01-06 13:49:22,2015-01-06 13:53:50,4.47,0.206,2.77,3.7,1,1,1,1,1,7.280861,15.27,1,0,0,0,0,OTHER,OTHER
3210054,1,16,1,16,2015-01-06 14:09:06,2015-01-06 14:11:15,2.15,0.681,19.01,44.7,6,1,6,1,6,9.584635,0.05,1,0,0,0,0,OTHER,OTHER
3210054,1,17,1,17,2015-01-06 14:11:18,2015-01-06 14:14:30,3.2,0.155,2.91,3.1,1,1,1,1,1,19.169268,23.65,1,0,0,0,0,OTHER,OTHER
3210054,1,18,1,18,2015-01-06 14:38:09,2015-01-06 14:44:23,6.23,1.4643,14.1,34.2,6,1,6,1,6,36.404315,0.12,1,0,0,0,0,OTHER,WORK
3210054,1,19,1,19,2015-01-06 14:44:30,2015-01-06 14:50:00,5.5,0.2665,2.91,3.7,1,1,1,1,1,2.954603,155.27,1,0,0,0,0,WORK,HOME
3210054,1,20,1,20,2015-01-06 17:25:16,2015-01-06 17:30:35,5.32,0.2607,2.94,3.2,1,1,1,1,1,12.366429,8.37,1,0,0,0,0,HOME,WORK
3210054,1,21,1,21,2015-01-06 17:38:57,2015-01-06 17:41:29,2.53,0.4346,10.29,23.6,6,1,6,1,6,25.294278,0.17,1,0,0,0,0,WORK,OTHER
3210054,1,22,1,22,2015-01-06 17:41:39,2015-01-06 17:45:08,3.48,0.0912,1.57,3.7,1,1,1,1,1,30.44237,1.92,1,0,0,0,0,OTHER,OTHER
3210054,1,23,1,23,2015-01-06 17:47:03,2015-01-06 17:48:04,1.02,0.0484,2.86,3.1,1,1,1,1,1,18.370846,0.23,1,0,0,0,0,OTHER,OTHER
3210054,1,24,1,24,2015-01-06 17:48:18,2015-01-06 17:56:42,8.4,2.2593,16.14,41.0,6,1,6,1,6,12.417304,0.13,1,0,0,0,0,OTHER,OTHER
3210054,1,25,1,25,2015-01-06 17:56:50,2015-01-06 17:58:38,1.8,0.0801,2.67,5.0,1,1,1,1,1,20.680654,75.05,1,0,0,0,0,OTHER,OTHER
3210054,1,26,1,26,2015-01-06 19:13:41,2015-01-06 19:15:30,1.82,0.0831,2.74,3.7,1,1,1,1,1,19.137274,17.6,1,0,0,0,0,OTHER,OTHER
3210054,1,27,1,27,2015-01-06 19:33:06,2015-01-06 19:42:50,9.73,2.1088,13.0,32.3,6,1,6,1,6,18.096176,0.13,1,0,0,0,0,OTHER,OTHER
3210054,1,28,1,28,2015-01-06 19:42:58,2015-01-06 19:54:22,11.4,0.5674,2.99,5.6,1,1,1,1,1,12.365537,704.7,1,0,0,0,0,OTHER,HOME
3210054,1,29,2,1,2015-01-07 07:39:04,2015-01-07 07:43:43,4.65,1.4037,18.11,42.9,6,1,6,1,6,1250.004353,0.05,1,0,0,0,0,WORK,OTHER
3210054,1,30,2,2,2015-01-07 07:43:46,2015-01-07 07:54:42,10.93,1.0132,5.56,46.6,1,3,"1,3,1",2,"1,3",36.52408,46.1,1,0,0,0,0,OTHER,OTHER
3210054,1,31,2,3,2015-01-07 08:40:48,2015-01-07 08:42:27,1.65,0.0585,2.13,3.7,1,1,1,1,1,17.048836,3.92,1,0,0,1,0,OTHER,OTHER
3210054,1,32,2,4,2015-01-07 08:46:22,2015-01-07 08:55:52,9.5,2.5569,16.15,41.6,3,1,3,1,3,6.942206,39.22,1,0,0,0,0,OTHER,HOME
3210054,1,33,2,5,2015-01-07 09:35:05,2015-01-07 09:40:48,5.72,1.8322,19.23,36.7,3,1,3,1,3,14.065673,2.18,1,1,0,0,0,HOME,OTHER
3210054,1,34,2,6,2015-01-07 09:42:59,2015-01-07 09:45:32,2.55,0.8006,18.84,30.4,3,1,3,1,3,21.702228,2.33,1,1,0,0,0,OTHER,OTHER
3210054,1,35,2,7,2015-01-07 09:47:52,2015-01-07 10:04:38,16.77,10.6275,38.03,71.5,3,1,3,1,3,26.038217,2.55,1,1,0,0,0,OTHER,OTHER
3210054,1,36,2,8,2015-01-07 10:07:11,2015-01-07 10:12:29,5.3,2.4496,27.73,41.6,3,1,3,1,3,23.407716,3.37,1,1,0,0,0,OTHER,OTHER
3210054,1,37,2,9,2015-01-07 10:15:51,2015-01-07 10:19:00,3.15,1.3203,25.15,39.1,3,1,3,1,3,12.381455,2.2,1,1,0,0,0,OTHER,OTHER
3210054,1,38,2,10,2015-01-07 10:21:12,2015-01-07 10:33:25,12.22,5.9153,29.05,61.5,3,1,3,1,3,18.44078,3.03,1,1,0,0,0,OTHER,OTHER
3210054,1,39,2,11,2015-01-07 10:36:27,2015-01-07 10:41:20,4.88,1.7441,21.43,39.8,3,1,3,1,3,26.98432,2.77,1,1,0,0,0,OTHER,OTHER
3210054,1,40,2,12,2015-01-07 10:44:06,2015-01-07 10:47:06,3.0,1.1784,23.57,38.5,3,1,3,1,3,20.755594,3.12,1,1,0,0,0,OTHER,OTHER
3210054,1,41,2,13,2015-01-07 10:50:13,2015-01-07 10:53:09,2.93,1.144,23.4,41.0,3,1,3,1,3,17.052032,2.33,1,1,0,0,0,OTHER,OTHER
3210054,1,42,2,14,2015-01-07 10:55:29,2015-01-07 11:00:35,5.1,0.8144,9.58,28.6,3,1,3,1,3,43.800278,3.77,1,1,0,0,0,OTHER,OTHER
3210054,1,43,2,15,2015-01-07 11:04:21,2015-01-07 11:09:25,5.07,1.9141,22.67,39.1,3,1,3,1,3,27.56644,2.93,1,1,0,0,0,OTHER,OTHER
3210054,1,44,2,16,2015-01-07 11:12:21,2015-01-07 11:16:37,4.27,1.7455,24.55,40.4,3,1,3,1,3,36.761832,2.05,1,1,0,0,0,OTHER,OTHER
