sampno,perno,gpstripid,gpstravdayid,localid,time_local,gpsspeed
3256539,2,1,1,1,2014-12-02 08:52:35,3.5
3256539,2,1,1,2,2014-12-02 08:52:38,13.7
3256539,2,1,1,3,2014-12-02 08:52:41,23.0
3256539,2,1,1,4,2014-12-02 08:52:44,28.6
3256539,2,1,1,5,2014-12-02 08:52:47,34.2
3256539,2,1,1,6,2014-12-02 08:52:50,37.3
3256539,2,1,1,7,2014-12-02 08:52:53,36.7
3256539,2,1,1,8,2014-12-02 08:52:56,35.4
3256539,2,1,1,9,2014-12-02 08:52:59,36.7
3256539,2,1,1,10,2014-12-02 08:53:02,36.0
3256539,2,1,1,11,2014-12-02 08:53:05,34.8
3256539,2,1,1,12,2014-12-02 08:53:08,31.1
3256539,2,1,1,13,2014-12-02 08:53:11,21.7
3256539,2,1,1,14,2014-12-02 08:53:14,17.4
3256539,2,1,1,15,2014-12-02 08:53:17,19.3
3256539,2,1,1,16,2014-12-02 08:53:20,25.5
3256539,2,1,1,17,2014-12-02 08:53:23,25.5
3256539,2,1,1,18,2014-12-02 08:53:26,20.5
3256539,2,1,1,19,2014-12-02 08:53:29,9.9
3256539,2,1,1,20,2014-12-02 08:53:32,8.1
3256539,2,1,1,21,2014-12-02 08:53:35,1.9
3256539,2,1,1,22,2014-12-02 08:53:46,1.2
3256539,2,1,1,23,2014-12-02 08:53:49,8.7
3256539,2,1,1,24,2014-12-02 08:53:52,15.5
3256539,2,1,1,25,2014-12-02 08:53:55,22.4
3256539,2,1,1,26,2014-12-02 08:53:58,26.7
3256539,2,1,1,27,2014-12-02 08:54:01,29.8
3256539,2,1,1,28,2014-12-02 08:54:04,31.7
3256539,2,1,1,29,2014-12-02 08:54:07,32.9
3256539,2,1,1,30,2014-12-02 08:54:10,34.2
3256539,2,1,1,31,2014-12-02 08:54:13,31.7
3256539,2,1,1,32,2014-12-02 08:54:16,29.2
3256539,2,1,1,33,2014-12-02 08:54:19,26.1
3256539,2,1,1,34,2014-12-02 08:54:22,16.8
3256539,2,1,1,35,2014-12-02 08:54:25,16.8
3256539,2,1,1,36,2014-12-02 08:54:28,21.7
3256539,2,1,1,37,2014-12-02 08:54:31,24.2
3256539,2,1,1,38,2014-12-02 08:54:34,24.2
