sampno,perno,gpstripid,gpstravdayid,localid,time_local,gpsspeed
3208181,2,1,1,31,2014-12-16 09:47:37,1.2
3208181,2,1,1,32,2014-12-16 09:47:43,1.2
3208181,2,1,1,33,2014-12-16 09:47:46,1.9
3208181,2,1,1,34,2014-12-16 09:48:00,1.2
3208181,2,1,1,35,2014-12-16 09:48:10,1.2
3208181,2,1,1,36,2014-12-16 09:48:14,1.9
3208181,2,1,1,37,2014-12-16 09:48:21,1.2
3208181,2,1,1,38,2014-12-16 09:48:24,1.2
3208181,2,1,1,39,2014-12-16 09:48:27,1.9
3208181,2,1,1,40,2014-12-16 09:48:33,1.9
3208181,2,1,1,41,2014-12-16 09:48:36,1.2
3208181,2,1,1,42,2014-12-16 09:48:43,5.0
3208181,2,1,1,43,2014-12-16 09:48:46,3.7
3208181,2,1,1,44,2014-12-16 09:50:39,1.2
3208181,2,1,1,45,2014-12-16 09:50:42,1.9
3208181,2,1,1,46,2014-12-16 09:50:45,2.5
3208181,2,1,1,47,2014-12-16 09:50:48,1.2
3208181,2,1,1,48,2014-12-16 09:50:51,1.2
3208181,2,1,1,49,2014-12-16 09:50:54,1.9
3208181,2,1,1,50,2014-12-16 09:50:57,2.5
3208181,2,1,1,51,2014-12-16 09:51:00,2.5
3208181,2,1,1,52,2014-12-16 09:51:03,3.1
3208181,2,1,1,53,2014-12-16 09:51:06,3.1
3208181,2,1,1,54,2014-12-16 09:51:09,3.1
3208181,2,1,1,55,2014-12-16 09:51:12,3.7
3208181,2,1,1,56,2014-12-16 09:51:15,3.1
3208181,2,1,1,57,2014-12-16 09:51:18,2.5
3208181,2,1,1,58,2014-12-16 09:51:21,3.1
3208181,2,1,1,59,2014-12-16 09:51:24,3.1
3208181,2,1,1,60,2014-12-16 09:51:27,2.5
3208181,2,1,1,61,2014-12-16 09:51:30,2.5
3208181,2,1,1,62,2014-12-16 09:51:33,2.5
3208181,2,1,1,63,2014-12-16 09:51:36,3.1
3208181,2,1,1,64,2014-12-16 09:51:39,2.5
3208181,2,1,1,65,2014-12-16 09:51:42,3.1
3208181,2,1,1,66,2014-12-16 09:51:45,3.1
3208181,2,1,1,67,2014-12-16 09:51:48,1.9
3208181,2,1,1,68,2014-12-16 09:51:51,2.5
3208181,2,1,1,69,2014-12-16 09:51:54,3.1
3208181,2,1,1,70,2014-12-16 09:51:57,3.1
3208181,2,1,1,71,2014-12-16 09:52:00,3.7
3208181,2,1,1,72,2014-12-16 09:52:03,3.1
3208181,2,1,1,73,2014-12-16 09:52:06,3.1
3208181,2,1,1,74,2014-12-16 09:52:09,3.1
3208181,2,1,1,75,2014-12-16 09:52:12,3.7
3208181,2,1,1,76,2014-12-16 09:52:15,2.5
3208181,2,1,1,77,2014-12-16 09:52:18,3.1
3208181,2,1,1,78,2014-12-16 09:52:21,3.1
3208181,2,1,1,79,2014-12-16 09:52:24,1.9
3208181,2,1,1,80,2014-12-16 09:52:27,1.2
3208181,2,1,1,81,2014-12-16 09:52:30,2.5
