sampno,perno,gpstripid,gpstravdayid,localid,time_local,gpsspeed
3200502,1,1,1,1,2014-12-09 06:04:05,37.8
3200502,1,1,1,2,2014-12-09 06:04:08,36.7
3200502,1,1,1,3,2014-12-09 06:04:11,36.0
3200502,1,1,1,4,2014-12-09 06:04:14,36.7
3200502,1,1,1,5,2014-12-09 06:04:17,37.3
3200502,1,1,1,6,2014-12-09 06:04:20,37.9
3200502,1,1,1,7,2014-12-09 06:04:24,35.4
3200502,1,1,1,8,2014-12-09 06:04:27,37.9
3200502,1,1,1,9,2014-12-09 06:04:30,37.9
3200502,1,1,1,10,2014-12-09 06:04:33,38.5
3200502,1,1,1,11,2014-12-09 06:04:36,38.5
3200502,1,1,1,12,2014-12-09 06:04:39,37.3
3200502,1,1,1,13,2014-12-09 06:04:42,32.3
3200502,1,1,1,14,2014-12-09 06:04:45,24.2
3200502,1,1,1,15,2014-12-09 06:04:48,11.8
3200502,1,1,1,16,2014-12-09 06:04:51,11.8
3200502,1,1,1,17,2014-12-09 06:04:54,16.2
3200502,1,1,1,18,2014-12-09 06:04:57,16.8
3200502,1,1,1,19,2014-12-09 06:05:00,15.5
3200502,1,1,1,20,2014-12-09 06:05:03,17.4
3200502,1,1,1,21,2014-12-09 06:05:06,18.6
3200502,1,1,1,22,2014-12-09 06:05:09,19.3
3200502,1,1,1,23,2014-12-09 06:05:12,14.9
3200502,1,1,1,24,2014-12-09 06:05:15,9.3
3200502,1,1,1,25,2014-12-09 06:05:18,1.2
3200502,1,1,1,26,2014-12-09 06:05:57,1.2
3200502,1,2,1,49,2014-12-09 06:09:58,1.2
3200502,1,2,1,50,2014-12-09 06:10:01,1.9
3200502,1,2,1,51,2014-12-09 06:10:05,1.2
3200502,1,2,1,52,2014-12-09 06:10:08,9.9
3200502,1,2,1,53,2014-12-09 06:10:11,11.2
3200502,1,2,1,54,2014-12-09 06:10:14,11.8
3200502,1,2,1,55,2014-12-09 06:10:17,3.7
3200502,1,2,1,56,2014-12-09 06:10:35,1.2
3200502,1,2,1,57,2014-12-09 06:10:38,10.6
3200502,1,2,1,58,2014-12-09 06:10:41,24.9
3200502,1,2,1,59,2014-12-09 06:10:44,32.9
3200502,1,2,1,60,2014-12-09 06:10:47,36.0
3200502,1,2,1,61,2014-12-09 06:10:50,39.8
3200502,1,2,1,62,2014-12-09 06:10:53,41.6
3200502,1,2,1,63,2014-12-09 06:10:56,41.6
3200502,1,2,1,64,2014-12-09 06:10:59,42.3
3200502,1,2,1,65,2014-12-09 06:11:02,42.3
3200502,1,2,1,66,2014-12-09 06:11:05,42.3
3200502,1,2,1,67,2014-12-09 06:11:08,41.6
3200502,1,2,1,68,2014-12-09 06:11:11,39.8
3200502,1,2,1,69,2014-12-09 06:11:14,35.4
3200502,1,2,1,70,2014-12-09 06:11:17,25.5
3200502,1,2,1,71,2014-12-09 06:11:20,13.7
3200502,1,2,1,72,2014-12-09 06:11:23,2.5
3200502,1,2,1,73,2014-12-09 06:11:27,1.2
3200502,1,2,1,74,2014-12-09 06:11:33,1.9
3200502,1,2,1,75,2014-12-09 06:11:36,9.9
3200502,1,2,1,76,2014-12-09 06:11:39,16.2
3200502,1,2,1,77,2014-12-09 06:11:42,26.1
3200502,1,2,1,78,2014-12-09 06:11:45,32.9
3200502,1,2,1,79,2014-12-09 06:11:48,36.0
3200502,1,2,1,80,2014-12-09 06:11:51,37.3
3200502,1,2,1,81,2014-12-09 06:11:54,37.3
3200502,1,2,1,82,2014-12-09 06:11:57,39.8
3200502,1,2,1,83,2014-12-09 06:12:00,40.4
3200502,1,2,1,84,2014-12-09 06:12:03,39.8
3200502,1,2,1,85,2014-12-09 06:12:06,40.4
3200502,1,2,1,86,2014-12-09 06:12:09,40.4
3200502,1,2,1,87,2014-12-09 06:12:12,40.4
3200502,1,2,1,88,2014-12-09 06:12:15,41.0
3200502,1,2,1,89,2014-12-09 06:12:18,40.4
3200502,1,2,1,90,2014-12-09 06:12:21,38.5
3200502,1,2,1,91,2014-12-09 06:12:24,27.3
3200502,1,2,1,92,2014-12-09 06:12:27,13.0
3200502,1,2,1,93,2014-12-09 06:12:40,5.6
3200502,1,2,1,94,2014-12-09 06:12:43,14.9
3200502,1,2,1,95,2014-12-09 06:12:46,24.2
3200502,1,2,1,96,2014-12-09 06:12:49,31.7
3200502,1,2,1,97,2014-12-09 06:12:52,34.8
3200502,1,2,1,98,2014-12-09 06:12:55,36.7
3200502,1,2,1,99,2014-12-09 06:12:58,38.5
3200502,1,2,1,100,2014-12-09 06:13:01,39.8
3200502,1,2,1,101,2014-12-09 06:13:04,40.4
3200502,1,2,1,102,2014-12-09 06:13:07,39.8
3200502,1,2,1,103,2014-12-09 06:13:10,36.7
3200502,1,2,1,104,2014-12-09 06:13:13,38.5
3200502,1,2,1,105,2014-12-09 06:13:16,39.8
3200502,1,2,1,106,2014-12-09 06:13:19,40.4
3200502,1,2,1,107,2014-12-09 06:13:22,39.8
3200502,1,2,1,108,2014-12-09 06:13:25,37.9
3200502,1,2,1,109,2014-12-09 06:13:28,33.6
3200502,1,2,1,110,2014-12-09 06:13:31,21.7
3200502,1,2,1,111,2014-12-09 06:13:34,8.7
3200502,1,2,1,112,2014-12-09 06:13:56,6.8
3200502,1,2,1,113,2014-12-09 06:13:59,13.0
3200502,1,2,1,114,2014-12-09 06:14:02,21.1
3200502,1,2,1,115,2014-12-09 06:14:05,28.0
3200502,1,2,1,116,2014-12-09 06:14:08,34.2
3200502,1,2,1,117,2014-12-09 06:14:11,36.0
3200502,1,2,1,118,2014-12-09 06:14:14,34.8
3200502,1,2,1,119,2014-12-09 06:14:17,34.8
3200502,1,2,1,120,2014-12-09 06:14:20,33.6
3200502,1,2,1,121,2014-12-09 06:14:23,28.6
3200502,1,2,1,122,2014-12-09 06:14:26,19.9
3200502,1,2,1,123,2014-12-09 06:14:29,8.1
3200502,1,2,1,124,2014-12-09 06:14:32,1.9
3200502,1,2,1,125,2014-12-09 06:14:35,3.7
3200502,1,2,1,126,2014-12-09 06:14:38,4.3
3200502,1,2,1,127,2014-12-09 06:14:41,3.1
3200502,1,2,1,128,2014-12-09 06:14:44,8.1
3200502,1,2,1,129,2014-12-09 06:14:47,19.3
3200502,1,2,1,130,2014-12-09 06:14:50,26.7
3200502,1,2,1,131,2014-12-09 06:14:53,32.9
3200502,1,2,1,132,2014-12-09 06:14:56,35.4
3200502,1,2,1,133,2014-12-09 06:14:59,37.9
3200502,1,2,1,134,2014-12-09 06:15:02,37.9
3200502,1,2,1,135,2014-12-09 06:15:05,35.4
3200502,1,2,1,137,2014-12-09 06:15:08,20.3
3200502,1,2,1,136,2014-12-09 06:15:08,30.4
3200502,1,2,1,138,2014-12-09 06:15:11,9.9
3200502,1,2,1,139,2014-12-09 06:15:14,5.0
3200502,1,2,1,140,2014-12-09 06:15:17,11.2
3200502,1,2,1,141,2014-12-09 06:15:20,22.4
3200502,1,2,1,142,2014-12-09 06:15:23,29.8
3200502,1,2,1,143,2014-12-09 06:15:26,33.6
3200502,1,2,1,144,2014-12-09 06:15:29,36.0
3200502,1,2,1,145,2014-12-09 06:15:32,37.3
3200502,1,2,1,146,2014-12-09 06:15:35,37.9
3200502,1,2,1,147,2014-12-09 06:15:38,38.5
3200502,1,2,1,148,2014-12-09 06:15:41,37.9
3200502,1,2,1,149,2014-12-09 06:15:44,37.3
