sampno,perno,gpstripid,gpstravdayid,localid,time_local,gpsspeed
3227702,2,1,1,53,2014-11-26 07:11:15,5.6
3227702,2,1,1,54,2014-11-26 07:11:20,14.3
3227702,2,1,1,55,2014-11-26 07:11:23,19.3
3227702,2,1,1,56,2014-11-26 07:11:26,23.6
3227702,2,1,1,57,2014-11-26 07:11:29,26.1
3227702,2,1,1,58,2014-11-26 07:11:32,24.2
3227702,2,1,1,59,2014-11-26 07:11:35,22.4
3227702,2,1,1,60,2014-11-26 07:11:38,21.1
3227702,2,1,1,61,2014-11-26 07:11:41,19.3
3227702,2,1,1,62,2014-11-26 07:11:44,13.7
3227702,2,1,1,63,2014-11-26 07:11:47,9.3
3227702,2,1,1,64,2014-11-26 07:11:50,11.2
3227702,2,1,1,65,2014-11-26 07:11:53,5.6
3227702,2,1,1,66,2014-11-26 07:11:56,1.2
3227702,2,1,1,67,2014-11-26 07:11:59,5.6
3227702,2,1,1,68,2014-11-26 07:12:02,14.3
3227702,2,1,1,69,2014-11-26 07:12:05,32.3
3227702,2,1,1,70,2014-11-26 07:12:08,32.9
3227702,2,1,1,71,2014-11-26 07:12:11,37.9
3227702,2,1,1,72,2014-11-26 07:12:14,37.9
3227702,2,1,1,73,2014-11-26 07:12:17,39.1
3227702,2,1,1,74,2014-11-26 07:12:20,40.4
3227702,2,1,1,75,2014-11-26 07:12:23,44.1
3227702,2,1,1,76,2014-11-26 07:12:37,35.4
3227702,2,1,1,77,2014-11-26 07:12:40,31.1
3227702,2,1,1,78,2014-11-26 07:12:43,28.6
3227702,2,1,1,79,2014-11-26 07:12:46,24.9
3227702,2,1,1,80,2014-11-26 07:12:55,8.1
3227702,2,1,1,81,2014-11-26 07:12:58,1.9
3227702,2,1,1,82,2014-11-26 07:13:05,1.9
3227702,2,1,1,83,2014-11-26 07:13:08,9.9
3227702,2,1,1,84,2014-11-26 07:13:11,19.3
3227702,2,1,1,85,2014-11-26 07:13:14,26.1
3227702,2,1,1,86,2014-11-26 07:13:17,36.7
3227702,2,1,1,87,2014-11-26 07:13:20,43.5
3227702,2,1,1,88,2014-11-26 07:13:23,49.7
3227702,2,1,1,89,2014-11-26 07:13:26,52.2
3227702,2,1,1,90,2014-11-26 07:13:29,51.0
3227702,2,1,1,91,2014-11-26 07:13:32,48.5
3227702,2,1,1,92,2014-11-26 07:13:35,41.0
3227702,2,1,1,93,2014-11-26 07:13:38,30.4
3227702,2,1,1,94,2014-11-26 07:13:41,26.7
3227702,2,1,1,95,2014-11-26 07:13:44,13.7
3227702,2,1,1,96,2014-11-26 07:13:47,5.6
3227702,2,1,1,97,2014-11-26 07:13:50,13.0
3227702,2,1,1,98,2014-11-26 07:13:53,28.6
3227702,2,1,1,99,2014-11-26 07:13:56,39.1
3227702,2,1,1,100,2014-11-26 07:13:59,46.6
3227702,2,1,1,101,2014-11-26 07:14:02,51.6
3227702,2,1,1,102,2014-11-26 07:14:05,54.7
