sampno,perno,gpstripid,gpstravdayid,gpstravdaytripid,start_time,end_time,duration_min,distance_miles,avg_speed_mph,max_speed_mph,travel_mode,nbstages,travmodelist,numuniqmodes,uniqmodelist,distfromlastdest,gaptime,tripareatype,workrelated,no_transport,onsite,looptrip,origin_loc_type,destination_loc_type
3200502,1,1,1,1,2014-12-09 06:04:05,2014-12-09 06:05:57,1.87,0.5403,17.37,38.5,3,1,3,1,3,,4.02,1,0,0,0,0,OTHER,OTHER
3200502,1,2,1,2,2014-12-09 06:09:58,2014-12-09 06:31:19,21.35,7.753,21.79,48.5,3,2,"3,1",2,"1,3",34.822792,212.38,1,0,0,0,0,OTHER,WORK
3200502,1,3,1,3,2014-12-09 10:03:42,2014-12-09 10:08:50,5.13,0.2213,2.59,5.0,1,1,1,1,1,151.57062,23.72,1,0,0,0,0,WORK,OTHER
3200502,1,4,1,4,2014-12-09 10:32:33,2014-12-09 10:35:36,3.05,0.1559,3.07,3.7,1,1,1,1,1,183.432289,117.73,1,0,0,0,0,OTHER,OTHER
3200502,1,5,1,5,2014-12-09 12:33:20,2014-12-09 12:40:48,7.47,0.3976,3.2,3.7,1,1,1,1,1,144.44046,24.18,1,0,0,0,0,OTHER,OTHER
3200502,1,6,1,6,2014-12-09 13:04:59,2014-12-09 13:14:46,9.78,0.4455,2.73,4.3,1,1,1,1,1,211.33603,178.13,1,0,0,0,0,OTHER,OTHER
3200502,1,7,1,7,2014-12-09 16:12:54,2014-12-09 16:39:28,26.57,8.396,18.96,47.8,3,2,"1,3",2,"1,3",99.874428,42.17,1,0,0,0,0,OTHER,HOME
3200502,1,8,1,8,2014-12-09 17:21:38,2014-12-09 17:45:47,24.15,10.1197,25.14,60.9,3,2,"3,1",2,"1,3",0.0,35.35,1,0,0,0,0,HOME,OTHER
3200502,1,9,1,9,2014-12-09 18:21:08,2014-12-09 18:41:04,19.93,10.3778,31.24,67.1,3,2,"1,3",2,"1,3",8.852213,690.67,1,0,0,0,0,OTHER,HOME
3200502,1,10,2,1,2014-12-10 06:11:44,2014-12-10 06:34:05,22.35,9.1231,24.49,51.0,3,2,"3,1",2,"1,3",29.124358,126.0,1,0,0,0,0,HOME,OTHER
3200502,1,11,2,2,2014-12-10 08:40:05,2014-12-10 08:42:25,2.33,0.1785,4.59,3.7,1,1,1,1,1,224.642447,17.93,1,0,0,0,0,OTHER,OTHER
3200502,1,12,2,3,2014-12-10 09:00:21,2014-12-10 09:02:29,2.13,0.1075,3.02,3.7,1,1,1,1,1,45.054076,340.52,1,0,0,0,0,OTHER,OTHER
3200502,1,13,2,4,2014-12-10 14:43:00,2014-12-10 14:48:28,5.47,0.5291,5.81,23.0,3,2,"1,3",2,"1,3",187.994835,13.92,1,0,0,0,0,WORK,OTHER
3200502,1,14,2,5,2014-12-10 15:02:23,2014-12-10 15:05:38,3.25,1.0476,19.34,28.6,3,1,3,1,3,12.345826,69.03,1,0,0,0,0,OTHER,OTHER
3200502,1,15,2,6,2014-12-10 16:14:40,2014-12-10 16:42:09,27.48,8.6841,18.96,49.1,3,1,3,1,3,12.412892,20.87,1,0,0,0,0,OTHER,HOME
3200502,1,16,2,7,2014-12-10 17:03:01,2014-12-10 17:35:05,32.07,1.6722,3.13,4.3,1,1,1,1,1,74.515506,738.22,1,0,1,0,1,HOME,HOME
3200502,1,17,3,1,2014-12-11 05:53:18,2014-12-11 05:58:08,4.83,1.6381,20.34,42.3,3,1,3,1,3,26.535857,9.0,1,0,0,0,0,HOME,OTHER
3200502,1,18,3,2,2014-12-11 06:07:08,2014-12-11 06:25:23,18.25,7.5987,24.98,51.6,3,2,"3,1",2,"1,3",22.041375,270.58,1,0,0,0,0,OTHER,OTHER
3200502,1,19,3,3,2014-12-11 10:55:58,2014-12-11 11:32:00,36.03,12.8965,21.47,62.8,3,2,"1,3",2,"1,3",84.245123,5.08,1,0,0,0,0,OTHER,OTHER
3200502,1,20,3,4,2014-12-11 11:37:05,2014-12-11 12:05:25,28.33,12.3934,26.24,71.5,3,2,"3,1",2,"1,3",27.538631,169.9,1,0,0,0,0,OTHER,WORK
3200502,1,21,3,5,2014-12-11 14:55:19,2014-12-11 15:00:33,5.23,0.9705,11.13,26.1,3,2,"1,3",2,"1,3",201.290727,57.88,1,0,0,0,0,WORK,OTHER
3200502,1,22,3,6,2014-12-11 15:58:26,2014-12-11 16:25:28,27.03,8.669,19.24,51.0,3,1,3,1,3,26.157548,0.0,1,0,0,0,0,OTHER,HOME
