sampno,perno,gpstripid,gpstravdayid,localid,time_local,gpsspeed
3208181,1,1,1,90,2014-12-16 06:19:42,1.2
3208181,1,1,1,91,2014-12-16 06:19:45,2.5
3208181,1,1,1,92,2014-12-16 06:19:48,1.2
3208181,1,1,1,93,2014-12-16 06:19:51,6.8
3208181,1,1,1,94,2014-12-16 06:19:54,8.7
3208181,1,1,1,95,2014-12-16 06:19:57,9.3
3208181,1,1,1,96,2014-12-16 06:20:00,5.0
3208181,1,1,1,97,2014-12-16 06:20:03,8.1
3208181,1,1,1,98,2014-12-16 06:20:06,3.7
3208181,1,1,1,99,2014-12-16 06:20:09,7.5
3208181,1,1,1,100,2014-12-16 06:20:12,13.0
3208181,1,1,1,101,2014-12-16 06:20:15,5.0
3208181,1,1,1,102,2014-12-16 06:20:18,9.3
3208181,1,1,1,103,2014-12-16 06:20:21,18.0
3208181,1,1,1,104,2014-12-16 06:20:24,19.3
3208181,1,1,1,106,2014-12-16 06:20:27,5.0
3208181,1,1,1,105,2014-12-16 06:20:27,13.7
3208181,1,1,1,107,2014-12-16 06:20:30,7.5
3208181,1,1,1,108,2014-12-16 06:20:33,14.9
3208181,1,1,1,109,2014-12-16 06:20:36,24.2
3208181,1,1,1,110,2014-12-16 06:20:39,31.1
3208181,1,1,1,111,2014-12-16 06:20:42,34.2
3208181,1,1,1,112,2014-12-16 06:20:45,34.2
3208181,1,1,1,113,2014-12-16 06:20:48,34.2
3208181,1,1,1,114,2014-12-16 06:20:51,35.4
3208181,1,1,1,115,2014-12-16 06:20:54,36.0
3208181,1,1,1,116,2014-12-16 06:20:57,36.0
3208181,1,1,1,117,2014-12-16 06:21:00,36.0
3208181,1,1,1,118,2014-12-16 06:21:03,35.4
3208181,1,1,1,119,2014-12-16 06:21:06,35.4
3208181,1,1,1,120,2014-12-16 06:21:09,35.4
3208181,1,1,1,121,2014-12-16 06:21:12,35.4
3208181,1,1,1,122,2014-12-16 06:21:15,35.4
3208181,1,1,1,123,2014-12-16 06:21:18,35.4
3208181,1,1,1,124,2014-12-16 06:21:21,36.0
3208181,1,1,1,125,2014-12-16 06:21:24,36.0
3208181,1,1,1,126,2014-12-16 06:21:27,36.7
3208181,1,1,1,127,2014-12-16 06:21:30,36.7
3208181,1,1,1,128,2014-12-16 06:21:33,36.7
3208181,1,1,1,129,2014-12-16 06:21:36,35.4
3208181,1,1,1,130,2014-12-16 06:21:39,33.6
3208181,1,1,1,131,2014-12-16 06:21:42,32.9
3208181,1,1,1,132,2014-12-16 06:21:45,30.4
3208181,1,1,1,133,2014-12-16 06:21:48,22.4
3208181,1,1,1,134,2014-12-16 06:21:51,14.3
3208181,1,1,1,135,2014-12-16 06:21:54,7.5
