sampno,perno,gpstripid,gpstravdayid,localid,time_local,gpsspeed
3237480,2,1,1,2,2014-12-04 06:45:23,7.9
3237480,2,1,1,3,2014-12-04 06:45:26,3.7
3237480,2,1,1,4,2014-12-04 06:45:36,1.9
3237480,2,1,1,5,2014-12-04 06:45:39,14.3
3237480,2,1,1,6,2014-12-04 06:45:42,26.7
3237480,2,1,1,7,2014-12-04 06:45:45,37.3
3237480,2,1,1,8,2014-12-04 06:45:48,41.0
3237480,2,1,1,9,2014-12-04 06:45:51,41.6
3237480,2,1,1,10,2014-12-04 06:45:54,41.0
3237480,2,1,1,11,2014-12-04 06:45:57,39.8
3237480,2,1,1,12,2014-12-04 06:46:00,37.3
3237480,2,1,1,13,2014-12-04 06:46:03,34.8
3237480,2,1,1,14,2014-12-04 06:46:06,29.8
3237480,2,1,1,15,2014-12-04 06:46:09,21.7
3237480,2,1,1,16,2014-12-04 06:46:12,24.9
3237480,2,1,1,17,2014-12-04 06:46:15,23.0
3237480,2,1,1,18,2014-12-04 06:46:18,16.2
3237480,2,1,1,19,2014-12-04 06:46:21,11.2
3237480,2,1,1,20,2014-12-04 06:46:24,1.9
3237480,2,1,1,21,2014-12-04 06:46:47,2.5
3237480,2,1,1,22,2014-12-04 06:46:50,9.3
3237480,2,1,1,23,2014-12-04 06:46:53,19.9
3237480,2,1,1,24,2014-12-04 06:46:56,18.6
3237480,2,1,1,25,2014-12-04 06:46:59,13.0
3237480,2,1,1,26,2014-12-04 06:47:02,5.6
3237480,2,1,1,27,2014-12-04 06:47:05,1.2
3237480,2,1,1,28,2014-12-04 06:47:24,9.9
3237480,2,1,1,29,2014-12-04 06:47:27,20.5
3237480,2,1,1,30,2014-12-04 06:47:30,21.1
3237480,2,1,1,31,2014-12-04 06:47:33,16.2
3237480,2,1,1,32,2014-12-04 06:47:36,11.8
3237480,2,1,1,33,2014-12-04 06:47:39,17.4
3237480,2,1,1,34,2014-12-04 06:47:42,25.5
3237480,2,1,1,35,2014-12-04 06:47:45,16.8
3237480,2,1,1,36,2014-12-04 06:47:48,16.2
3237480,2,1,1,37,2014-12-04 06:47:51,18.6
3237480,2,1,1,38,2014-12-04 06:47:54,24.2
3237480,2,1,1,39,2014-12-04 06:47:57,33.6
3237480,2,1,1,40,2014-12-04 06:48:00,41.6
3237480,2,1,1,41,2014-12-04 06:48:03,46.6
3237480,2,1,1,42,2014-12-04 06:48:06,52.2
3237480,2,1,1,43,2014-12-04 06:48:09,57.2
3237480,2,1,1,44,2014-12-04 06:48:12,57.8
3237480,2,1,1,45,2014-12-04 06:48:15,55.9
3237480,2,1,1,46,2014-12-04 06:48:18,53.4
3237480,2,1,1,47,2014-12-04 06:48:21,55.3
3237480,2,1,1,48,2014-12-04 06:48:24,52.2
3237480,2,1,1,49,2014-12-04 06:48:27,51.0
3237480,2,1,1,50,2014-12-04 06:48:30,52.2
3237480,2,1,1,51,2014-12-04 06:48:33,51.6
3237480,2,1,1,52,2014-12-04 06:48:36,51.0
3237480,2,1,1,53,2014-12-04 06:48:39,52.2
3237480,2,1,1,54,2014-12-04 06:48:42,54.1
3237480,2,1,1,55,2014-12-04 06:48:45,54.1
3237480,2,1,1,56,2014-12-04 06:48:48,56.5
3237480,2,1,1,57,2014-12-04 06:48:51,59.0
3237480,2,1,1,58,2014-12-04 06:48:54,58.4
3237480,2,1,1,59,2014-12-04 06:48:57,57.2
3237480,2,1,1,60,2014-12-04 06:49:00,58.4
3237480,2,1,1,61,2014-12-04 06:49:03,57.8
3237480,2,1,1,62,2014-12-04 06:49:06,56.5
3237480,2,1,1,63,2014-12-04 06:49:09,57.8
3237480,2,1,1,64,2014-12-04 06:49:12,60.3
3237480,2,1,1,65,2014-12-04 06:49:15,60.3
3237480,2,1,1,66,2014-12-04 06:49:18,60.3
3237480,2,1,1,67,2014-12-04 06:49:21,60.3
3237480,2,1,1,68,2014-12-04 06:49:24,60.3
3237480,2,1,1,69,2014-12-04 06:49:27,60.9
3237480,2,1,1,70,2014-12-04 06:49:30,60.3
3237480,2,1,1,71,2014-12-04 06:49:33,57.8
3237480,2,1,1,72,2014-12-04 06:49:36,58.4
3237480,2,1,1,73,2014-12-04 06:49:39,59.7
3237480,2,1,1,74,2014-12-04 06:49:42,63.4
3237480,2,1,1,75,2014-12-04 06:49:45,63.4
3237480,2,1,1,76,2014-12-04 06:49:48,61.5
3237480,2,1,1,77,2014-12-04 06:49:51,62.8
3237480,2,1,1,78,2014-12-04 06:49:54,60.3
3237480,2,1,1,79,2014-12-04 06:49:57,55.3
3237480,2,1,1,80,2014-12-04 06:50:00,50.3
3237480,2,1,1,81,2014-12-04 06:50:03,46.6
3237480,2,1,1,82,2014-12-04 06:50:06,43.5
3237480,2,1,1,83,2014-12-04 06:50:09,44.1
3237480,2,1,1,84,2014-12-04 06:50:12,46.0
3237480,2,1,1,85,2014-12-04 06:50:15,46.0
3237480,2,1,1,86,2014-12-04 06:50:18,44.1
3237480,2,1,1,87,2014-12-04 06:50:21,46.0
3237480,2,1,1,88,2014-12-04 06:50:24,48.5
3237480,2,1,1,89,2014-12-04 06:50:27,48.5
3237480,2,1,1,90,2014-12-04 06:50:30,49.7
3237480,2,1,1,91,2014-12-04 06:50:33,47.2
