sampno,perno,gpstripid,gpstravdayid,localid,time_local,gpsspeed
3198775,1,1,1,25,2014-11-25 06:13:37,1.9
3198775,1,1,1,26,2014-11-25 06:13:40,1.9
3198775,1,1,1,27,2014-11-25 06:13:43,1.2
3198775,1,1,1,28,2014-11-25 06:13:46,3.7
3198775,1,1,1,29,2014-11-25 06:13:49,9.9
3198775,1,1,1,30,2014-11-25 06:13:52,11.2
3198775,1,1,1,31,2014-11-25 06:13:55,11.2
3198775,1,1,1,32,2014-11-25 06:13:58,13.0
3198775,1,1,1,33,2014-11-25 06:14:01,17.4
3198775,1,1,1,34,2014-11-25 06:14:04,16.2
3198775,1,1,1,35,2014-11-25 06:14:07,10.6
3198775,1,1,1,36,2014-11-25 06:14:10,9.9
3198775,1,1,1,37,2014-11-25 06:14:13,16.8
3198775,1,1,1,38,2014-11-25 06:14:16,21.7
3198775,1,1,1,39,2014-11-25 06:14:19,18.6
3198775,1,1,1,40,2014-11-25 06:14:22,14.9
3198775,1,1,1,41,2014-11-25 06:14:25,11.8
3198775,1,1,1,42,2014-11-25 06:14:28,13.0
3198775,1,1,1,43,2014-11-25 06:14:31,10.6
3198775,1,1,1,44,2014-11-25 06:14:34,6.2
3198775,1,1,1,45,2014-11-25 06:14:47,5.6
3198775,1,1,1,46,2014-11-25 06:14:50,11.2
3198775,1,1,1,47,2014-11-25 06:14:53,14.9
3198775,1,1,1,48,2014-11-25 06:14:56,12.4
3198775,1,1,1,49,2014-11-25 06:14:59,7.5
3198775,1,1,1,50,2014-11-25 06:15:02,1.9
3198775,1,1,1,51,2014-11-25 06:15:05,11.2
3198775,1,1,1,52,2014-11-25 06:15:08,21.7
3198775,1,1,1,53,2014-11-25 06:15:11,36.0
3198775,1,1,1,54,2014-11-25 06:15:14,46.6
3198775,1,1,1,55,2014-11-25 06:15:17,49.7
3198775,1,1,1,56,2014-11-25 06:15:20,46.0
3198775,1,1,1,57,2014-11-25 06:15:23,42.9
3198775,1,1,1,58,2014-11-25 06:15:26,39.8
3198775,1,1,1,59,2014-11-25 06:15:29,39.8
3198775,1,1,1,60,2014-11-25 06:15:32,39.1
3198775,1,1,1,61,2014-11-25 06:15:35,40.4
3198775,1,1,1,62,2014-11-25 06:15:38,40.4
3198775,1,1,1,63,2014-11-25 06:15:41,38.5
3198775,1,1,1,64,2014-11-25 06:15:44,36.0
3198775,1,1,1,65,2014-11-25 06:15:47,36.7
3198775,1,1,1,66,2014-11-25 06:15:50,36.7
3198775,1,1,1,67,2014-11-25 06:15:53,35.4
3198775,1,1,1,68,2014-11-25 06:15:56,31.1
3198775,1,1,1,69,2014-11-25 06:15:59,23.0
3198775,1,1,1,70,2014-11-25 06:16:02,14.9
3198775,1,1,1,71,2014-11-25 06:16:05,4.3
3198775,1,1,1,72,2014-11-25 06:16:30,1.9
3198775,1,1,1,73,2014-11-25 06:16:33,9.9
3198775,1,1,1,74,2014-11-25 06:16:36,19.9
3198775,1,1,1,75,2014-11-25 06:16:39,25.5
3198775,1,1,1,76,2014-11-25 06:16:42,30.4
3198775,1,1,1,77,2014-11-25 06:16:45,34.8
3198775,1,1,1,78,2014-11-25 06:16:48,39.1
3198775,1,1,1,79,2014-11-25 06:16:51,41.6
3198775,1,1,1,80,2014-11-25 06:16:54,42.9
3198775,1,1,1,81,2014-11-25 06:16:57,42.9
3198775,1,1,1,82,2014-11-25 06:17:00,42.3
3198775,1,1,1,83,2014-11-25 06:17:03,41.0
3198775,1,1,1,84,2014-11-25 06:17:06,40.4
3198775,1,1,1,85,2014-11-25 06:17:09,41.6
3198775,1,1,1,86,2014-11-25 06:17:12,46.6
3198775,1,1,1,87,2014-11-25 06:17:15,49.1
3198775,1,1,1,88,2014-11-25 06:17:18,49.1
3198775,1,1,1,89,2014-11-25 06:17:21,50.3
3198775,1,1,1,90,2014-11-25 06:17:24,51.0
3198775,1,1,1,91,2014-11-25 06:17:27,51.0
3198775,1,1,1,92,2014-11-25 06:17:30,50.3
3198775,1,1,1,93,2014-11-25 06:17:33,49.1
