sampno,perno,gpstripid,gpstravdayid,gpstravdaytripid,start_time,end_time,duration_min,distance_miles,avg_speed_mph,max_speed_mph,travel_mode,nbstages,travmodelist,numuniqmodes,uniqmodelist,distfromlastdest,gaptime,tripareatype,workrelated,no_transport,onsite,looptrip,origin_loc_type,destination_loc_type
3230196,2,1,1,1,2014-12-08 15:52:57,2014-12-08 15:55:47,2.83,0.0849,1.8,2.5,1,1,1,1,1,,3.08,1,0,0,0,0,HOME,HOME
3230196,2,2,1,2,2014-12-08 15:58:52,2014-12-08 16:11:23,12.52,0.3572,1.71,2.5,1,1,1,1,1,34.828224,6.28,1,0,0,0,0,HOME,OTHER
3230196,2,3,1,3,2014-12-08 16:17:40,2014-12-08 16:20:54,3.23,0.1104,2.05,3.1,1,1,1,1,1,37.079101,4.7,1,0,0,0,0,OTHER,OTHER
3230196,2,4,1,4,2014-12-08 16:25:36,2014-12-08 16:33:06,7.5,0.9205,7.36,27.3,6,1,6,1,6,29.75259,4.73,1,0,0,0,0,OTHER,OTHER
3230196,2,5,1,5,2014-12-08 16:37:50,2014-12-08 16:42:57,5.12,0.1615,1.89,3.1,1,1,1,1,1,28.088375,152.88,1,0,0,0,0,OTHER,OTHER
3230196,2,6,1,6,2014-12-08 19:15:50,2014-12-08 19:21:00,5.17,0.1653,1.92,2.5,1,1,1,1,1,502.462105,20.37,1,0,0,0,0,OTHER,OTHER
3230196,2,7,1,7,2014-12-08 19:41:22,2014-12-08 19:48:59,7.62,1.4018,11.04,37.3,6,1,6,1,6,59.952731,2.4,1,0,0,0,0,OTHER,OTHER
3230196,2,8,1,8,2014-12-08 19:51:23,2014-12-08 19:57:09,5.77,0.1648,1.72,2.5,1,1,1,1,1,46.873782,40.75,1,0,0,0,0,OTHER,OTHER
3230196,2,9,1,9,2014-12-08 20:37:54,2014-12-08 20:52:21,14.45,0.5495,2.28,3.1,1,1,1,1,1,153.945891,2810.08,1,0,0,0,0,OTHER,HOME
3230196,2,10,3,1,2014-12-10 19:42:26,2014-12-10 19:53:07,10.68,0.3824,2.15,3.1,1,1,1,1,1,565.768439,32.35,1,0,0,0,0,HOME,OTHER
3230196,2,11,3,2,2014-12-10 20:25:28,2014-12-10 20:40:20,14.87,0.4937,1.99,3.1,1,1,1,1,1,23.437084,0.0,1,0,0,0,0,OTHER,HOME
