sampno,perno,gpstripid,gpstravdayid,gpstravdaytripid,start_time,end_time,duration_min,distance_miles,avg_speed_mph,max_speed_mph,travel_mode,nbstages,travmodelist,numuniqmodes,uniqmodelist,distfromlastdest,gaptime,tripareatype,workrelated,no_transport,onsite,looptrip,origin_loc_type,destination_loc_type
3230414,1,1,1,1,2014-12-04 07:03:12,2014-12-04 07:23:51,20.65,9.8279,28.56,65.9,3,1,3,1,3,,577.8,1,0,0,0,0,HOME,WORK
3230414,1,2,1,2,2014-12-04 17:01:39,2014-12-04 17:31:17,29.63,9.9934,20.23,71.5,3,1,3,1,3,15.713288,799.63,1,0,0,0,0,WORK,HOME
3230414,1,3,2,1,2014-12-05 06:50:55,2014-12-05 07:11:43,20.8,9.7943,28.25,71.5,3,1,3,1,3,10.921482,541.5,1,0,0,0,0,HOME,WORK
3230414,1,4,2,2,2014-12-05 16:13:13,2014-12-05 16:41:09,27.93,9.0248,19.39,71.5,3,1,3,1,3,5208.622106,44.53,1,0,0,0,0,OTHER,HOME
3230414,1,5,2,3,2014-12-05 17:25:41,2014-12-05 17:28:48,3.12,0.4698,9.04,37.3,3,1,3,1,3,66.85775,3.15,1,0,0,0,0,HOME,OTHER
3230414,1,6,2,4,2014-12-05 17:31:57,2014-12-05 18:13:38,41.68,8.9503,12.88,39.8,3,1,3,1,3,14.060142,54.53,1,0,0,0,0,OTHER,OTHER
3230414,1,7,2,5,2014-12-05 19:08:10,2014-12-05 19:34:14,26.07,9.8004,22.56,64.6,3,1,3,1,3,648.082318,4.48,1,0,0,0,0,OTHER,OTHER
3230414,1,8,2,6,2014-12-05 19:38:43,2014-12-05 19:44:32,5.82,1.8597,19.18,42.9,3,1,3,1,3,87.819343,44.4,1,0,0,0,0,OTHER,OTHER
3230414,1,9,2,7,2014-12-05 20:28:56,2014-12-05 20:32:58,4.03,0.7721,11.49,38.5,3,1,3,1,3,38.996697,36.62,1,0,0,0,0,OTHER,OTHER
3230414,1,10,2,8,2014-12-05 21:09:35,2014-12-05 21:11:42,2.12,0.3285,9.31,24.9,3,1,3,1,3,14.858101,8.65,1,0,0,0,0,OTHER,OTHER
3230414,1,11,2,9,2014-12-05 21:20:21,2014-12-05 21:26:04,5.72,1.4303,15.01,37.3,3,1,3,1,3,137.949814,743.38,1,0,0,0,0,OTHER,HOME
3230414,1,12,3,1,2014-12-06 09:49:27,2014-12-06 10:06:43,17.27,9.8395,34.19,65.9,3,1,3,1,3,37.466309,363.07,1,0,0,0,0,HOME,OTHER
3230414,1,13,3,2,2014-12-06 16:09:47,2014-12-06 16:30:35,20.8,9.5724,27.61,66.5,3,1,3,1,3,938.112046,0.0,1,0,0,0,0,OTHER,HOME
