sampno,perno,gpstripid,gpstravdayid,localid,time_local,gpsspeed
3232385,1,1,1,7,2014-12-12 14:40:25,1.2
3232385,1,1,1,8,2014-12-12 14:40:31,3.1
3232385,1,1,1,9,2014-12-12 14:40:34,11.8
3232385,1,1,1,10,2014-12-12 14:40:37,14.9
3232385,1,1,1,11,2014-12-12 14:40:40,11.2
3232385,1,1,1,12,2014-12-12 14:40:43,4.3
3232385,1,1,1,13,2014-12-12 14:40:46,3.1
3232385,1,1,1,14,2014-12-12 14:40:49,9.9
3232385,1,1,1,15,2014-12-12 14:40:52,16.2
3232385,1,1,1,16,2014-12-12 14:40:55,16.2
3232385,1,1,1,17,2014-12-12 14:40:58,13.7
3232385,1,1,1,18,2014-12-12 14:41:01,11.8
3232385,1,1,1,19,2014-12-12 14:41:04,4.3
3232385,1,1,1,20,2014-12-12 14:41:07,5.6
3232385,1,1,1,21,2014-12-12 14:41:10,13.0
3232385,1,1,1,22,2014-12-12 14:41:13,16.2
3232385,1,1,1,23,2014-12-12 14:41:16,14.9
3232385,1,1,1,24,2014-12-12 14:41:19,10.6
3232385,1,1,1,25,2014-12-12 14:41:22,9.9
3232385,1,1,1,26,2014-12-12 14:41:25,11.8
3232385,1,1,1,27,2014-12-12 14:41:28,8.7
3232385,1,1,1,28,2014-12-12 14:41:31,5.6
3232385,1,1,1,29,2014-12-12 14:41:34,2.5
3232385,1,1,1,30,2014-12-12 14:41:37,5.6
3232385,1,1,1,31,2014-12-12 14:41:40,3.7
3232385,1,1,1,32,2014-12-12 14:41:52,3.7
3232385,1,1,1,33,2014-12-12 14:41:55,2.5
3232385,1,1,1,34,2014-12-12 14:41:58,1.2
3232385,1,1,1,35,2014-12-12 14:42:01,5.0
3232385,1,1,1,36,2014-12-12 14:42:19,2.5
3232385,1,1,1,37,2014-12-12 14:42:22,12.4
3232385,1,1,1,38,2014-12-12 14:42:25,19.3
3232385,1,1,1,39,2014-12-12 14:42:28,25.5
3232385,1,1,1,40,2014-12-12 14:42:31,29.8
3232385,1,1,1,41,2014-12-12 14:42:34,31.1
3232385,1,1,1,42,2014-12-12 14:42:37,31.1
3232385,1,1,1,43,2014-12-12 14:42:40,31.1
3232385,1,1,1,44,2014-12-12 14:42:43,29.8
3232385,1,1,1,45,2014-12-12 14:42:46,28.6
3232385,1,1,1,46,2014-12-12 14:42:49,21.7
3232385,1,1,1,47,2014-12-12 14:42:52,12.4
3232385,1,1,1,48,2014-12-12 14:42:55,12.4
3232385,1,1,1,49,2014-12-12 14:42:58,21.7
3232385,1,1,1,50,2014-12-12 14:43:01,26.1
3232385,1,1,1,51,2014-12-12 14:43:04,28.6
3232385,1,1,1,52,2014-12-12 14:43:07,29.2
3232385,1,1,1,53,2014-12-12 14:43:10,28.0
3232385,1,1,1,54,2014-12-12 14:43:13,26.1
3232385,1,1,1,55,2014-12-12 14:43:16,24.9
3232385,1,1,1,56,2014-12-12 14:43:19,24.2
3232385,1,1,1,57,2014-12-12 14:43:22,23.6
3232385,1,1,1,58,2014-12-12 14:43:25,19.9
3232385,1,1,1,59,2014-12-12 14:43:28,10.6
3232385,1,1,1,60,2014-12-12 14:43:31,3.7
3232385,1,1,1,61,2014-12-12 14:43:34,10.6
3232385,1,1,1,62,2014-12-12 14:43:37,15.5
3232385,1,1,1,63,2014-12-12 14:43:40,20.5
3232385,1,1,1,64,2014-12-12 14:43:43,23.6
3232385,1,1,1,65,2014-12-12 14:43:46,25.5
3232385,1,1,1,66,2014-12-12 14:43:49,26.7
3232385,1,1,1,67,2014-12-12 14:43:52,28.0
3232385,1,1,1,68,2014-12-12 14:43:55,28.6
3232385,1,1,1,69,2014-12-12 14:43:58,28.6
3232385,1,1,1,70,2014-12-12 14:44:01,28.6
3232385,1,1,1,71,2014-12-12 14:44:04,24.9
3232385,1,1,1,72,2014-12-12 14:44:07,19.3
3232385,1,1,1,73,2014-12-12 14:44:10,14.9
3232385,1,1,1,74,2014-12-12 14:44:13,19.9
3232385,1,1,1,75,2014-12-12 14:44:16,24.2
3232385,1,1,1,76,2014-12-12 14:44:19,28.0
3232385,1,1,1,77,2014-12-12 14:44:22,28.6
3232385,1,1,1,78,2014-12-12 14:44:25,28.0
3232385,1,1,1,79,2014-12-12 14:44:28,26.1
3232385,1,1,1,80,2014-12-12 14:44:31,23.0
3232385,1,1,1,81,2014-12-12 14:44:34,18.0
3232385,1,1,1,82,2014-12-12 14:44:37,8.7
3232385,1,1,1,83,2014-12-12 14:44:40,3.7
3232385,1,1,1,84,2014-12-12 14:44:43,3.7
3232385,1,1,1,85,2014-12-12 14:44:46,4.3
3232385,1,1,1,86,2014-12-12 14:44:49,7.5
3232385,1,1,1,87,2014-12-12 14:44:52,6.2
3232385,1,1,1,88,2014-12-12 14:44:55,1.9
3232385,1,1,1,89,2014-12-12 14:44:58,1.9
3232385,1,2,1,111,2014-12-12 14:52:17,3.1
3232385,1,2,1,112,2014-12-12 14:52:20,6.2
3232385,1,2,1,113,2014-12-12 14:52:23,5.0
3232385,1,2,1,114,2014-12-12 14:52:26,5.6
3232385,1,2,1,115,2014-12-12 14:52:29,2.5
3232385,1,2,1,116,2014-12-12 14:52:47,1.2
3232385,1,2,1,117,2014-12-12 14:52:50,3.7
3232385,1,2,1,118,2014-12-12 14:52:53,9.3
3232385,1,2,1,119,2014-12-12 14:52:56,9.9
3232385,1,2,1,120,2014-12-12 14:52:59,2.5
3232385,1,2,1,121,2014-12-12 14:53:06,3.7
3232385,1,2,1,122,2014-12-12 14:53:09,3.7
3232385,1,2,1,123,2014-12-12 14:53:12,3.4
3232385,1,2,1,124,2014-12-12 14:53:15,1.2
3232385,1,2,1,125,2014-12-12 14:53:37,1.2
3232385,1,2,1,126,2014-12-12 14:53:40,3.1
3232385,1,2,1,127,2014-12-12 14:53:58,1.2
3232385,1,2,1,128,2014-12-12 14:54:01,5.0
3232385,1,2,1,129,2014-12-12 14:54:04,13.0
3232385,1,2,1,130,2014-12-12 14:54:07,14.9
3232385,1,2,1,131,2014-12-12 14:54:10,16.8
3232385,1,2,1,132,2014-12-12 14:54:13,18.0
3232385,1,2,1,133,2014-12-12 14:54:16,15.5
3232385,1,2,1,134,2014-12-12 14:54:19,14.3
3232385,1,2,1,135,2014-12-12 14:54:22,12.4
3232385,1,2,1,136,2014-12-12 14:54:25,8.1
3232385,1,2,1,137,2014-12-12 14:54:28,5.0
3232385,1,2,1,138,2014-12-12 14:54:31,3.7
3232385,1,2,1,139,2014-12-12 14:54:34,1.9
3232385,1,2,1,140,2014-12-12 14:54:45,1.2
3232385,1,2,1,141,2014-12-12 14:54:48,8.7
3232385,1,2,1,142,2014-12-12 14:54:51,16.2
3232385,1,2,1,143,2014-12-12 14:54:54,18.0
3232385,1,2,1,144,2014-12-12 14:54:57,11.8
3232385,1,2,1,145,2014-12-12 14:55:00,6.2
3232385,1,2,1,146,2014-12-12 14:55:03,3.7
3232385,1,2,1,147,2014-12-12 14:55:06,4.3
3232385,1,2,1,148,2014-12-12 14:55:09,6.8
3232385,1,2,1,149,2014-12-12 14:55:12,6.2
3232385,1,2,1,150,2014-12-12 14:55:15,3.1
3232385,1,2,1,151,2014-12-12 14:55:18,1.2
3232385,1,2,1,152,2014-12-12 14:55:21,1.9
3232385,1,2,1,153,2014-12-12 14:56:46,1.9
3232385,1,2,1,154,2014-12-12 14:56:49,9.9
3232385,1,2,1,155,2014-12-12 14:56:52,16.2
3232385,1,2,1,156,2014-12-12 14:56:55,19.3
3232385,1,2,1,157,2014-12-12 14:56:58,22.4
3232385,1,2,1,158,2014-12-12 14:57:01,24.9
3232385,1,2,1,159,2014-12-12 14:57:04,27.3
3232385,1,2,1,160,2014-12-12 14:57:07,27.3
3232385,1,2,1,161,2014-12-12 14:57:10,25.5
3232385,1,2,1,162,2014-12-12 14:57:13,21.1
3232385,1,2,1,163,2014-12-12 14:57:16,10.6
3232385,1,2,1,164,2014-12-12 14:57:19,12.4
3232385,1,2,1,165,2014-12-12 14:57:22,18.6
3232385,1,2,1,166,2014-12-12 14:57:25,23.0
3232385,1,2,1,167,2014-12-12 14:57:28,24.2
3232385,1,2,1,168,2014-12-12 14:57:31,22.4
3232385,1,2,1,169,2014-12-12 14:57:34,14.9
3232385,1,2,1,170,2014-12-12 14:57:37,4.3
3232385,1,2,1,171,2014-12-12 14:57:40,4.3
3232385,1,2,1,172,2014-12-12 14:57:43,9.9
3232385,1,2,1,173,2014-12-12 14:57:46,13.7
3232385,1,2,1,174,2014-12-12 14:57:49,11.2
3232385,1,2,1,175,2014-12-12 14:57:52,9.3
3232385,1,2,1,176,2014-12-12 14:57:55,13.0
3232385,1,2,1,177,2014-12-12 14:57:58,15.5
3232385,1,2,1,178,2014-12-12 14:58:01,18.6
3232385,1,2,1,179,2014-12-12 14:58:04,18.0
3232385,1,2,1,180,2014-12-12 14:58:07,10.6
3232385,1,2,1,181,2014-12-12 14:58:10,1.2
3232385,1,2,1,182,2014-12-12 14:58:23,1.9
3232385,1,2,1,183,2014-12-12 14:58:26,6.8
3232385,1,2,1,184,2014-12-12 14:58:29,14.3
3232385,1,2,1,185,2014-12-12 14:58:32,19.9
3232385,1,2,1,186,2014-12-12 14:58:35,19.9
3232385,1,2,1,187,2014-12-12 14:58:38,16.2
3232385,1,2,1,188,2014-12-12 14:58:41,9.3
3232385,1,2,1,189,2014-12-12 14:58:44,3.1
